TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
71928558.0,6.68945e-09,0.8872356,-1.568484,0.003337673
71928962.0,6.817555e-09,0.8892,1.560323,-0.01221717
71929367.0,7.459002e-09,0.8966204,1.567133,-0.01759773
71929770.0,7.954181e-09,0.8928764,1.560843,-0.0190291
71930240.0,8.868066e-09,0.8944276,-1.568865,-0.01155109
71930642.0,9.469578e-09,0.8935378,1.562788,0.01165295
71931045.0,9.522312e-09,0.8907014,1.561635,0.008614144
71931448.0,1.02007e-08,0.8937576,1.565866,0.00621437
71931918.0,1.097317e-08,0.903974,-1.552853,0.02041285
71932322.0,1.152315e-08,0.909934,-1.560046,0.0298571
71932726.0,1.178706e-08,0.9166438,-1.544442,0.01958542
71933129.0,1.215572e-08,0.9210572,-1.555986,0.01915431
71933600.0,1.278252e-08,0.9236422,-1.560589,0.00420434
71934005.0,1.365546e-08,0.931287,-1.552965,0.003596644
71934409.0,1.30274e-08,0.928756,-1.559619,-0.001196658
71934813.0,1.332631e-08,0.9299868,-1.564442,-0.006669
71935283.0,1.350043e-08,0.9301242,-1.56566,-0.008248375
71935685.0,1.325391e-08,0.929076,1.561298,-0.007032465
71936089.0,1.340959e-08,0.932151,1.550022,-0.00265297
71936493.0,1.330324e-08,0.928741,1.551752,-0.003614829
71936964.0,1.24715e-08,0.9259368,1.55459,-0.006279735
71937366.0,1.237761e-08,0.923228,1.55488,0.00320076
71937768.0,1.076409e-08,0.917599,1.553756,0.008003518
71938171.0,9.949874e-09,0.9104536,1.560452,0.01194363
71938640.0,1.008913e-08,0.911991,1.564948,0.006516052
71939041.0,9.69232e-09,0.9108834,1.56648,0.001737113
71939444.0,8.995322e-09,0.9051474,1.568045,-0.003271763
71939847.0,1.000071e-08,0.9115438,-1.570403,0.001305099
71940317.0,9.750332e-09,0.904225,-1.557303,0.005499218
71940720.0,9.494128e-09,0.903431,1.56331,0.01260375
71941124.0,9.79799e-09,0.8940208,1.560976,-0.0008676136
71941527.0,9.880402e-09,0.8938552,1.562829,-0.01037559
71941996.0,1.013501e-08,0.8986938,1.55777,-0.01073002
71942400.0,9.525042e-09,0.8968276,1.558228,-0.01615345
71942804.0,9.001622e-09,0.8864936,1.565715,-0.01667774
71943206.0,9.206166e-09,0.8977078,-1.566707,-0.01408453
71943677.0,1.014809e-08,0.8985416,1.55602,-0.01856091
71944081.0,1.010791e-08,0.899515,1.556379,-0.007673926
71944484.0,1.101186e-08,0.9044136,1.5511,-0.01261217
71944952.0,1.053248e-08,0.8955524,1.560846,-0.0007497063
71945353.0,9.544266e-09,0.8881482,1.561562,-0.001382586
71945756.0,9.861264e-09,0.8929242,1.569521,-0.01538112
71946159.0,1.016257e-08,0.886895,1.561557,-0.00526095
71946628.0,1.029038e-08,0.8922626,1.561678,0.008390412
71947032.0,1.027327e-08,0.894799,1.566888,0.00980467
71947434.0,9.803442e-09,0.8898348,1.563875,0.01063423
71947835.0,9.879434e-09,0.8989816,1.568409,0.01657947
71948303.0,9.641202e-09,0.9031906,1.562141,0.005117056
71948703.0,1.017374e-08,0.909072,1.560216,-0.005189382
71949105.0,1.110467e-08,0.9111064,1.564776,-0.01150134
71949508.0,1.102202e-08,0.9044962,-1.563782,-0.006939475
71949977.0,1.090157e-08,0.902859,-1.554708,-0.003670933
71950378.0,1.153033e-08,0.901062,-1.549315,-0.006258043
71950780.0,1.079997e-08,0.8974676,-1.560372,-0.01015642
71951248.0,1.043919e-08,0.8937802,1.568471,-0.02022676
71951651.0,1.005784e-08,0.8917534,-1.569227,-0.01716837
71952053.0,1.024743e-08,0.9020942,1.567067,-0.005860904
71952455.0,1.144138e-08,0.9048406,1.567347,-0.004789013
71952924.0,1.180911e-08,0.9089808,1.561148,-0.005814046
71953325.0,1.128192e-08,0.9058278,1.552942,-0.01425322
71953726.0,1.198346e-08,0.8989518,1.553289,-0.007183112
71954193.0,1.105199e-08,0.8900178,1.560498,-0.007850688
71954594.0,1.232375e-08,0.9035038,1.558961,0.000779168
71954996.0,1.29826e-08,0.9108476,1.55372,-0.002622112
71955397.0,1.212121e-08,0.9074978,1.551488,-0.002726886
71955866.0,1.142526e-08,0.9093888,1.554174,-0.003830587
71956267.0,1.095958e-08,0.9051158,1.557221,-0.003834745
71956667.0,1.062153e-08,0.898658,1.56314,0.0003837226
71957134.0,1.10298e-08,0.8934928,1.569885,-0.01101986
71957536.0,1.144957e-08,0.8935782,-1.562522,-0.006894653
71957937.0,1.218948e-08,0.8997084,-1.568671,-0.007706463
71958402.0,1.366377e-08,0.9088024,1.569937,-0.008285795
71958802.0,1.377067e-08,0.9083734,-1.569385,-0.01263661
71959202.0,1.378445e-08,0.9155378,-1.563661,-0.0107553
71959668.0,1.48753e-08,0.9183526,-1.565098,-0.01415572
71960068.0,1.456884e-08,0.9124968,1.569924,-0.01151655
71960469.0,1.560447e-08,0.9234936,-1.569866,-0.008929104
71960869.0,1.651284e-08,0.928111,-1.569317,-0.01658565
71961332.0,1.718561e-08,0.9233512,1.560869,-0.008087652
71961730.0,1.749618e-08,0.9284218,1.555992,-0.008778176
71962196.0,1.700561e-08,0.9243874,1.559204,-0.003660336
71962596.0,1.618964e-08,0.9213516,1.56375,-0.006217636
71962994.0,1.560277e-08,0.9142998,1.567882,-0.008083616
71963394.0,1.437991e-08,0.9162274,1.566607,-0.01468007
71963864.0,1.425291e-08,0.9143202,1.566864,-0.00927125
71964269.0,1.452059e-08,0.91646,1.563989,-0.00920283
71964675.0,1.648066e-08,0.9167894,1.553307,-0.007049654
71965082.0,1.809457e-08,0.9175226,1.556426,-0.006676935
71965558.0,2.181402e-08,0.9287572,1.569023,0.003757886
71965966.0,2.375957e-08,0.9350654,-1.566979,0.002013616
71966375.0,2.454894e-08,0.9406648,-1.568964,0.00351282
71966781.0,2.735289e-08,0.9473372,-1.565367,0.006205211
71967189.0,2.783178e-08,0.951097,1.566822,-0.0003016941
71967664.0,2.939326e-08,0.9488398,1.563965,0.001554768
71968071.0,3.385559e-08,0.9518324,1.561773,0.001896812
71968478.0,3.731372e-08,0.9547146,1.561237,-0.003475472
71968885.0,3.827695e-08,0.9554844,1.561415,-0.005768244
71969292.0,3.980489e-08,0.9565504,1.561212,-0.01227223
71969697.0,4.179408e-08,0.9572322,1.561946,-0.01582481
71970171.0,4.002823e-08,0.9537216,1.566268,-0.009454912
71970578.0,4.329262e-08,0.9550176,1.561588,-0.009194614
71970985.0,4.520969e-08,0.9577324,1.556328,-0.002928974
71971392.0,4.914286e-08,0.9569048,1.559244,-0.00161826
71971798.0,5.024474e-08,0.9592444,1.555572,0.0009672312
71972273.0,4.741994e-08,0.9581616,1.55255,0.00257524
71972680.0,4.414969e-08,0.9564228,1.555861,0.008283916
71973086.0,4.132383e-08,0.9577548,1.556409,0.003779256
71973495.0,3.540531e-08,0.9539106,1.556994,0.005534799
71973902.0,3.084784e-08,0.9428132,1.5534,0.007058638
71974377.0,2.789847e-08,0.940457,1.553271,-0.0001442141
71974782.0,2.684028e-08,0.9367018,1.546972,-0.005857327
71975189.0,2.653411e-08,0.9360024,1.548898,-0.01119474
71975594.0,2.443568e-08,0.932667,1.546988,-0.01334718
71976068.0,2.498306e-08,0.9341228,1.538735,-0.01671845
71976476.0,2.403096e-08,0.9313406,1.542874,-0.01460616
71976882.0,2.376206e-08,0.9250632,1.538786,-0.01254444
71977288.0,2.269894e-08,0.9246746,1.537681,-0.002250243
71977693.0,2.243904e-08,0.9239672,1.547779,0.003691948
71978168.0,2.255862e-08,0.9212372,1.545985,0.01678182
71978575.0,2.555738e-08,0.9197094,1.558548,0.01917591
71978982.0,2.446105e-08,0.9319422,1.5697,0.01345464
71979391.0,2.444677e-08,0.931613,-1.566796,0.00957866
71979799.0,2.5193e-08,0.9313004,-1.562637,0.003698904
71980273.0,2.58904e-08,0.933302,-1.567509,-0.01020093
71980680.0,2.630493e-08,0.932952,1.565314,-0.01306623
71981087.0,2.748572e-08,0.9309076,1.561407,-0.01453504
