TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
71661710.0,2.789579e-09,0.7353527,-0.03038418,0.04070958
71662111.0,2.874537e-09,0.7165946,-0.03199016,0.02887661
71662578.0,3.014427e-09,0.7278883,-0.03719866,0.02260556
71662979.0,3.038213e-09,0.739841,-0.05334544,0.02385165
71663379.0,3.156293e-09,0.7512416,-0.04534065,0.004200286
71663780.0,3.344093e-09,0.7466791,-0.04609775,-0.01114054
71664247.0,3.432684e-09,0.7383887,-0.04155921,-0.002196591
71664649.0,3.64306e-09,0.7641249,-0.03680372,-0.01060213
71665052.0,3.897822e-09,0.7452425,-0.0357815,-0.03651695
71665520.0,3.967989e-09,0.7539457,-0.03132724,-0.02594276
71665920.0,4.025813e-09,0.7638008,-0.02991545,-0.008556572
71666321.0,4.304324e-09,0.7590392,-0.02172076,-0.002542012
71666722.0,4.513482e-09,0.7601595,-0.03815626,0.01658004
71667189.0,4.697209e-09,0.7770712,-0.06949281,0.02300413
71667589.0,4.51388e-09,0.7607789,-0.07607376,0.01145423
71667991.0,4.507117e-09,0.7551773,-0.07514727,0.002178284
71668456.0,4.566387e-09,0.7771571,-0.06953501,0.01176134
71668855.0,4.469038e-09,0.7816227,-0.04655408,0.02156803
71669323.0,4.418883e-09,0.7878552,-0.03656959,0.02381214
71669726.0,4.442367e-09,0.7667776,-0.03371,0.02119359
71670193.0,4.398974e-09,0.7767846,-0.04007923,0.0001799243
71670592.0,4.273117e-09,0.779303,-0.0543853,-0.0001155808
71670993.0,3.906971e-09,0.7731713,-0.04729199,-0.005512243
71671393.0,3.776436e-09,0.7560866,-0.03955244,0.01317736
71671859.0,3.774658e-09,0.7545173,-0.05091571,0.02881486
71672259.0,3.806442e-09,0.7444892,-0.06317365,0.03756832
71672658.0,3.923323e-09,0.7222536,-0.06535744,0.01811645
71673123.0,4.236856e-09,0.743406,-0.07800757,0.00847504
71673523.0,4.215116e-09,0.7496123,-0.07726109,-0.003205087
71673921.0,4.022411e-09,0.7328651,-0.03482222,0.01508345
71674386.0,4.159977e-09,0.742898,-0.0388565,0.03526893
71674786.0,4.072142e-09,0.7464469,-0.03841102,0.04136294
71675186.0,4.281474e-09,0.7444061,-0.03903341,0.01821237
71675652.0,4.093042e-09,0.7549435,-0.03078591,0.01916746
71676053.0,3.892196e-09,0.7348724,-0.04158651,0.01607979
71676460.0,4.068781e-09,0.7506219,-0.04911279,0.02013638
71676867.0,4.072335e-09,0.7484609,-0.04945707,0.0280793
71677340.0,4.169051e-09,0.7751266,-0.0340948,0.0126596
71677748.0,4.674122e-09,0.770257,-0.0257033,0.01974171
71678212.0,4.648755e-09,0.7541195,-0.01764535,0.02693128
71678676.0,4.497967e-09,0.750469,-0.03503847,0.04316162
71679073.0,4.738202e-09,0.7656587,-0.03182458,0.04581267
71679539.0,4.876713e-09,0.7455222,-0.03279137,0.04383526
71679936.0,4.635265e-09,0.763104,-0.03845023,0.05119688
71680333.0,4.631665e-09,0.752783,-0.02406644,0.0509698
71680796.0,4.339493e-09,0.7596927,-0.03434145,0.03889877
71681194.0,4.609791e-09,0.7604921,-0.03127741,0.03133378
71681602.0,4.868419e-09,0.7811777,-0.02208888,0.01429789
71682008.0,5.215481e-09,0.8034793,-0.02013063,0.02313674
71682482.0,5.502328e-09,0.8024082,-0.01617526,0.04077364
71682890.0,5.381272e-09,0.7900874,-0.02536189,0.04775649
71683299.0,5.256934e-09,0.783657,-0.04681658,0.04365852
