TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
549672447.0,2.698395e-08,0.2142635,-1.221866,-0.04366651
549673532.0,3.102996e-08,0.2520692,-1.302589,-0.02285936
549674618.0,3.312318e-08,0.3314995,1.559468,-0.02770595
549675635.0,3.574147e-08,0.4872135,1.401758,-0.1032972
549676653.0,3.726053e-08,0.5472155,1.30681,-0.116502
549677738.0,4.356068e-08,0.6010343,1.268809,-0.04299791
549678752.0,2.887266e-08,0.4404544,1.278161,-0.06358078
549679768.0,2.601294e-08,0.3711311,1.312663,-0.03934599
549680850.0,2.908406e-08,0.3784071,1.405916,0.09570836
549681867.0,3.837633e-08,0.4278491,1.502466,0.2969954
549682883.0,4.392025e-08,0.4036145,1.44904,0.4029183
549683902.0,3.348108e-08,0.4116115,1.322698,0.1194728
549684989.0,4.296046e-08,0.4696322,1.142315,0.09295644
549686077.0,2.983146e-08,0.4249862,1.217187,-0.01211323
549687100.0,3.02847e-08,0.4387992,1.227805,-0.05737155
549688189.0,3.127405e-08,0.4541061,1.224248,-0.08981666
549689209.0,3.305799e-08,0.4316936,1.334358,-0.099727
549690302.0,3.073494e-08,0.4032748,1.431957,0.0453519
549691327.0,3.449513e-08,0.43831,1.474058,0.1697473
549692413.0,5.106983e-08,0.4810751,1.473794,0.2946598
549693477.0,3.632694e-08,0.4326108,1.435239,0.1742788
549694478.0,3.673068e-08,0.4606729,1.455925,0.2360089
549695547.0,3.821412e-08,0.4888835,1.401795,0.2385507
549696618.0,4.381058e-08,0.4778297,1.405061,0.2307753
549697620.0,5.003895e-08,0.4872664,1.497455,0.1912786
549698689.0,9.426444e-08,0.675471,-1.490273,0.1475691
549699760.0,6.017112e-08,0.5848397,1.441376,0.292131
549700766.0,7.72931e-08,0.6603708,1.42632,0.3639116
549701837.0,1.38569e-07,0.6831767,1.446979,0.4946706
549702907.0,6.604602e-08,0.5587472,1.312844,0.3204578
549703981.0,6.323776e-08,0.555425,1.253168,0.3270545
549705052.0,6.21647e-08,0.527991,1.19308,0.3357931
549706060.0,7.01205e-08,0.522577,1.161978,0.3610209
549707134.0,9.015124e-08,0.5480353,1.110381,0.3163712
549708209.0,3.273549e-07,0.8063735,1.262101,0.1354641
549709248.0,1.889575e-07,0.7172671,1.086029,0.3485376
549710153.0,4.954773e-07,0.7063205,1.21468,0.4262915
549711258.0,2.323428e-07,0.8478008,1.060894,0.3622459
549712329.0,1.57863e-07,0.682386,1.058177,0.3235696
549713401.0,1.359977e-07,0.6162226,1.077062,0.3582813
549714443.0,1.29991e-07,0.5874453,1.003199,0.3589375
549715380.0,1.47196e-07,0.6101952,0.937817,0.3714084
549716486.0,2.127262e-07,0.6565739,0.852865,0.3969412
549717556.0,4.988268e-07,0.7184979,0.8281311,0.4366524
549718627.0,4.66172e-06,0.925607,1.48995,0.4834212
549719698.0,6.986073e-07,0.8166327,0.9738486,0.4762649
549720736.0,4.685416e-07,0.75826,0.8568568,0.4364835
549721738.0,3.842957e-07,0.7143286,0.8107787,0.4058502
549722804.0,3.041548e-07,0.656337,0.7427477,0.3567324
549723773.0,2.510506e-07,0.5211602,0.6940086,0.3581777
549724844.0,2.270424e-07,0.4318671,0.5709622,0.4597911
549725866.0,2.461249e-07,0.489741,0.3133484,0.5034983
549726888.0,3.098201e-07,0.5873274,0.1694994,0.5093147
549727870.0,1.661491e-07,0.7387783,0.1778411,0.5487921
549728891.0,6.097025e-07,0.8093534,0.130021,0.5463808
549729892.0,8.726182e-07,0.8578404,0.1623863,0.5413112
549730994.0,1.465356e-06,0.875903,0.1456839,0.5499034
549732006.0,4.196735e-06,0.9057792,0.1400595,0.5646313
549732968.0,0.0002417544,0.2276247,0.03902496,0.2302367
549733964.0,2.017371e-06,0.9772486,0.2095047,0.544282
549735127.0,8.909328e-07,0.841248,0.07130278,0.5773358
549748902.0,2.969739e-08,0.2568728,-1.134724,-0.01670078
549749984.0,2.930173e-08,0.2499879,-1.422536,0.01173788
549751070.0,3.416093e-08,0.3884033,1.493996,0.01363385
549752086.0,3.55885e-08,0.4933722,1.364485,-0.1381045
549753102.0,3.906137e-08,0.5638846,1.258061,-0.1062021
549754183.0,4.351143e-08,0.5993645,1.207869,-0.04946329
549755196.0,2.660709e-08,0.394214,1.287165,-0.108819
549756284.0,2.670191e-08,0.3438389,1.318591,-0.04641525
549757304.0,2.813298e-08,0.3101393,1.393104,0.06857102
549758389.0,3.928982e-08,0.3809211,1.438069,0.3623846
549759407.0,3.447121e-08,0.3763807,1.387906,0.1499486
549760425.0,3.489117e-08,0.434119,1.30266,0.1166702
549761445.0,3.801164e-08,0.452782,1.21316,0.0557718
549762464.0,2.884393e-08,0.4208229,1.220026,-0.02086836
549763530.0,2.988496e-08,0.4243418,1.240474,-0.06909834
549764529.0,3.132551e-08,0.4184614,1.211748,-0.09186254
549765596.0,3.041914e-08,0.3855906,1.346026,-0.02637302
549766594.0,3.09014e-08,0.4020239,1.458574,0.07861107
549767660.0,3.594371e-08,0.4237136,1.541204,0.194465
549768725.0,5.113387e-08,0.4298933,1.501825,0.231539
549769793.0,3.669871e-08,0.4373664,1.490414,0.177473
549770795.0,3.634632e-08,0.4548484,1.44587,0.2197256
549771868.0,3.788121e-08,0.4794949,1.394273,0.2480018
549772877.0,4.513731e-08,0.4766368,1.433266,0.2347871
549773947.0,5.282052e-08,0.4890798,1.53962,0.17733
549775014.0,8.649548e-08,0.6609352,-1.501152,0.159752
549776085.0,6.338809e-08,0.6068905,1.458963,0.3030934
549777158.0,8.216888e-08,0.6664874,1.419796,0.3869368
549778229.0,1.038026e-07,0.6058355,1.418697,0.4836939
549779233.0,6.452791e-08,0.560831,1.302183,0.3151294
549780306.0,6.130827e-08,0.5487532,1.243046,0.3277597
549781309.0,6.383473e-08,0.5363968,1.195448,0.3500722
549782383.0,7.169246e-08,0.531514,1.160707,0.356395
549783454.0,1.013308e-07,0.5706444,1.115175,0.3094362
549784526.0,3.956594e-07,0.8261546,1.262985,0.1688276
549785565.0,2.087833e-07,0.7270649,1.070879,0.3713108
549786568.0,7.928831e-07,0.929448,1.061198,0.384033
549787468.0,2.610019e-07,0.9025194,0.9816288,0.2843617
549788638.0,1.449809e-07,0.6527972,1.056577,0.3309203
549789572.0,1.28542e-07,0.5923434,1.060746,0.3660578
549790738.0,1.307818e-07,0.5750426,0.9966246,0.3765374
