TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
72465071.0,4.712063e-09,0.7093146,-1.563769,-0.4866072
72465470.0,4.984899e-09,0.7263615,1.555776,-0.4880806
72465869.0,5.401251e-09,0.7445672,-1.567693,-0.478995
72466269.0,5.717243e-09,0.7573015,-1.563141,-0.4698492
72466738.0,6.38636e-09,0.7633198,-1.548188,-0.4407343
72467145.0,6.790789e-09,0.769444,1.562528,-0.4139881
72467554.0,6.765113e-09,0.7648398,1.554822,-0.4133827
72467962.0,7.242299e-09,0.7764942,1.561162,-0.4254819
72468369.0,7.817535e-09,0.7950641,-1.558001,-0.4116553
72468843.0,8.138313e-09,0.8007042,-1.543367,-0.4006143
72469252.0,8.310329e-09,0.8147132,-1.510687,-0.4109667
72469654.0,8.508606e-09,0.829625,-1.508881,-0.4227161
72470052.0,8.90478e-09,0.8262493,-1.497595,-0.4373601
72470517.0,9.464564e-09,0.8274459,-1.476724,-0.444262
72470914.0,9.150664e-09,0.8289729,-1.483055,-0.4433767
72471321.0,9.377902e-09,0.8306837,-1.506748,-0.4385452
72471797.0,9.45805e-09,0.8312797,-1.527867,-0.4456017
72472203.0,9.173018e-09,0.8274526,1.568351,-0.4451687
72472612.0,9.079748e-09,0.8331352,1.561814,-0.4461694
72473020.0,9.015502e-09,0.8323493,1.551885,-0.4397555
72473428.0,8.689732e-09,0.8305383,-1.562702,-0.4558381
72473835.0,8.647414e-09,0.8294988,-1.527722,-0.4384139
72474311.0,7.49499e-09,0.8056427,-1.505521,-0.4401616
72474717.0,7.031484e-09,0.771036,-1.527951,-0.4440048
72475124.0,7.117161e-09,0.7751618,-1.530002,-0.4458534
72475530.0,6.98262e-09,0.7629668,-1.534444,-0.4549309
72475937.0,6.696144e-09,0.7564162,-1.554339,-0.4821339
72476412.0,7.442458e-09,0.7881607,-1.560728,-0.4757591
72476821.0,7.161165e-09,0.7810851,-1.55573,-0.4843821
72477231.0,6.881064e-09,0.7597083,1.547758,-0.4716192
72477638.0,7.139077e-09,0.7469136,1.548362,-0.4848932
72478046.0,7.181662e-09,0.7567017,-1.566347,-0.4875781
72478523.0,7.479522e-09,0.7724332,1.562456,-0.4924664
72478931.0,7.005731e-09,0.7723114,1.566809,-0.5076961
72479338.0,6.630539e-09,0.7627976,-1.569402,-0.5020437
72479744.0,6.865348e-09,0.762664,-1.550462,-0.5038477
72480210.0,7.424471e-09,0.7582517,1.548689,-0.481432
72480607.0,7.464545e-09,0.7312152,1.538761,-0.4693792
72481006.0,8.247974e-09,0.7416852,1.520121,-0.4906871
72481471.0,8.027576e-09,0.7209851,-1.56797,-0.4915392
72481870.0,7.209965e-09,0.6871504,1.56997,-0.5044007
72482268.0,7.395747e-09,0.7236997,-1.560261,-0.5328441
72482737.0,7.6707e-09,0.7284444,-1.56682,-0.5260697
72483142.0,7.597909e-09,0.72261,-1.550397,-0.5007988
72483546.0,7.564017e-09,0.7447537,1.569986,-0.49872
72483954.0,7.240962e-09,0.7455178,1.569331,-0.4898582
72484360.0,7.325475e-09,0.75632,-1.560462,-0.4980292
72484834.0,7.494458e-09,0.7682196,1.556514,-0.5296421
72485244.0,7.913719e-09,0.7782331,1.559818,-0.5551619
72485653.0,8.440884e-09,0.785744,1.562727,-0.5543942
72486061.0,8.413742e-09,0.7692925,-1.517892,-0.5417785
72486469.0,8.350222e-09,0.7579195,-1.483391,-0.5242632
72486943.0,8.960796e-09,0.7645255,-1.445137,-0.5322933
72487350.0,8.67847e-09,0.7349295,-1.45326,-0.5533861
72487755.0,8.600954e-09,0.7328263,-1.44823,-0.5738136
72488163.0,8.438234e-09,0.7322631,-1.45564,-0.5667008
72488570.0,8.197704e-09,0.7533952,-1.484728,-0.5414242
72489043.0,9.05238e-09,0.784833,-1.476037,-0.5300981
72489451.0,9.414484e-09,0.7887072,-1.506342,-0.5530178
72489857.0,9.183508e-09,0.7822269,-1.550999,-0.5828115
72490263.0,9.756926e-09,0.7733946,-1.532014,-0.5813719
72490671.0,9.22563e-09,0.7636937,-1.498958,-0.5961818
72491077.0,1.002542e-08,0.7870252,-1.504385,-0.5858025
72491554.0,1.052432e-08,0.8099336,-1.509099,-0.5805366
72491961.0,9.82927e-09,0.7941057,-1.502644,-0.5701112
72492371.0,9.56133e-09,0.7860706,-1.510146,-0.582255
72492775.0,9.15038e-09,0.7664733,-1.493623,-0.5823034
72493177.0,8.851302e-09,0.7595703,-1.505633,-0.5745036
72493644.0,9.18298e-09,0.7487477,-1.462185,-0.6010655
72494046.0,9.55087e-09,0.7620086,-1.423143,-0.5985183
72494449.0,9.995618e-09,0.7832049,-1.433294,-0.5949931
72494919.0,1.116517e-08,0.7956187,-1.44254,-0.5976343
72495318.0,1.131652e-08,0.8002341,-1.440215,-0.5969383
72495720.0,1.111943e-08,0.8078317,-1.472808,-0.5823083
72496119.0,1.200326e-08,0.8089906,-1.493981,-0.5749211
72496585.0,1.156544e-08,0.7896832,-1.512849,-0.5618385
72496984.0,1.2105e-08,0.8046878,-1.487176,-0.5526998
72497385.0,1.298093e-08,0.8206404,-1.454112,-0.5610162
72497852.0,1.343467e-08,0.8117202,-1.484707,-0.5663049
72498253.0,1.370335e-08,0.8188666,-1.512164,-0.5676458
72498652.0,1.352699e-08,0.8211034,-1.501022,-0.5668843
72499120.0,1.296456e-08,0.8030362,-1.438945,-0.5805561
72499523.0,1.242514e-08,0.7978101,-1.445055,-0.5723083
72499923.0,1.167801e-08,0.7921477,-1.449749,-0.5916162
72500324.0,1.161283e-08,0.7938894,-1.452293,-0.5926714
72500793.0,1.205613e-08,0.7909615,-1.448534,-0.6020381
72501198.0,1.349089e-08,0.8085733,-1.503931,-0.6000573
72501601.0,1.492978e-08,0.8241905,-1.520804,-0.5973053
72502003.0,1.711087e-08,0.8449602,-1.499471,-0.5686817
72502473.0,1.886112e-08,0.861664,-1.482596,-0.5654055
72502875.0,1.92013e-08,0.8709964,-1.489761,-0.5518321
72503280.0,2.114003e-08,0.8791438,-1.472726,-0.5468928
72503683.0,2.166474e-08,0.8796512,-1.471299,-0.5620115
72504151.0,2.292662e-08,0.8809118,-1.47662,-0.570273
72504553.0,2.568892e-08,0.8909846,-1.504831,-0.5561798
72504956.0,2.838198e-08,0.9021896,-1.511056,-0.563682
72505358.0,2.890077e-08,0.9053222,-1.512708,-0.5644534
72505826.0,3.023431e-08,0.9070166,-1.545692,-0.5728074
72506226.0,3.175338e-08,0.9016744,-1.521089,-0.570176
72506628.0,3.024179e-08,0.8919406,-1.527681,-0.5622653
72507031.0,3.23618e-08,0.8961154,-1.536891,-0.5601397
72507500.0,3.379227e-08,0.8992378,-1.567144,-0.5472127
72507903.0,3.58877e-08,0.9011788,-1.564991,-0.5371758
72508305.0,3.669736e-08,0.9086556,1.561985,-0.5367328
72508774.0,3.509451e-08,0.9030292,-1.558116,-0.5368493
72509175.0,3.260325e-08,0.8951048,-1.529987,-0.5197025
72509577.0,3.078249e-08,0.892127,-1.528812,-0.5285725
72509978.0,2.686844e-08,0.8790056,-1.501056,-0.5266043
72510448.0,2.382273e-08,0.8542674,-1.493438,-0.5370497
72510851.0,2.259639e-08,0.8535092,-1.467205,-0.5510399
72511255.0,2.206759e-08,0.8502088,-1.431404,-0.5801181
72511724.0,2.169684e-08,0.8480256,-1.423905,-0.5829602
72512126.0,2.020317e-08,0.8420502,-1.429542,-0.5957924
72512529.0,2.061301e-08,0.8403466,-1.469024,-0.5973265
72512932.0,1.973838e-08,0.830106,-1.466588,-0.5996061
72513402.0,1.948274e-08,0.8206388,-1.503132,-0.6003196
72513804.0,1.878778e-08,0.8058539,-1.545427,-0.5923357
72514208.0,1.846224e-08,0.8095008,-1.510207,-0.5962982
72514611.0,1.909871e-08,0.8010946,-1.536205,-0.5936954
72515081.0,2.107875e-08,0.8180817,-1.4695,-0.568238
72515483.0,2.012268e-08,0.8252123,-1.41129,-0.5736587
72515883.0,2.060092e-08,0.8154158,-1.351109,-0.5766883
72516283.0,2.105387e-08,0.8146597,-1.321249,-0.570792
72516752.0,2.16517e-08,0.8240654,-1.316635,-0.5944437
72517156.0,2.188963e-08,0.8145071,-1.337673,-0.5973799
72517559.0,2.281304e-08,0.8171488,-1.368556,-0.5955587
72517962.0,2.259151e-08,0.8113845,-1.366382,-0.5890849
72518433.0,2.313104e-08,0.8078524,-1.322556,-0.583526
72518835.0,2.383201e-08,0.8059091,-1.368455,-0.5812644
72519237.0,2.308289e-08,0.7891079,-1.388152,-0.5709452
72519704.0,2.465394e-08,0.756723,-1.400353,-0.543676
72520106.0,2.571164e-08,0.7418432,-1.431616,-0.539143
72520506.0,2.681888e-08,0.7436075,-1.478175,-0.5235579
72520976.0,2.719456e-08,0.7439242,-1.523117,-0.5337284
72521377.0,2.621014e-08,0.7394386,1.560259,-0.5445144
72521778.0,2.506281e-08,0.7458022,1.560003,-0.5600818
72522180.0,2.313136e-08,0.7494044,-1.565643,-0.587477
72522651.0,2.30849e-08,0.7686972,-1.562012,-0.6188766
72523053.0,2.2076e-08,0.7889363,-1.490374,-0.6240973
72523455.0,2.197051e-08,0.8024249,-1.479119,-0.6231963
72523858.0,2.175144e-08,0.8043866,-1.490557,-0.6395875
72524262.0,2.209235e-08,0.7989986,-1.449773,-0.658198
72524733.0,2.242111e-08,0.7938968,-1.408744,-0.6700776
72525138.0,2.390753e-08,0.7999143,-1.382085,-0.6810146
72525544.0,2.444988e-08,0.801087,-1.405684,-0.6766338
72525948.0,2.643813e-08,0.8214405,-1.467937,-0.6627317
72526420.0,2.679378e-08,0.818251,-1.46298,-0.6658288
72526824.0,2.693659e-08,0.8216366,-1.50141,-0.661793
72527229.0,2.613959e-08,0.8208053,-1.492359,-0.649373
72527701.0,2.413549e-08,0.8144144,-1.567509,-0.6586776
72528103.0,2.345948e-08,0.8226685,1.541861,-0.6586418
72528506.0,2.373645e-08,0.8249787,-1.532335,-0.6585996
72528909.0,2.529138e-08,0.8304705,-1.513076,-0.6560762
72529376.0,2.646064e-08,0.8444146,-1.446603,-0.6558627
72529778.0,2.67581e-08,0.8517074,-1.451544,-0.6680743
72530181.0,2.667564e-08,0.8396564,-1.461534,-0.6540896
72530650.0,2.705583e-08,0.8225354,-1.459582,-0.6608095
72531051.0,2.714919e-08,0.8220163,-1.511131,-0.644916
72531453.0,2.886935e-08,0.8368454,-1.489225,-0.6532184
72531854.0,3.083367e-08,0.848468,-1.477396,-0.6604215
72532323.0,3.163873e-08,0.8510282,-1.412025,-0.6503142
72532724.0,3.142362e-08,0.8529902,-1.378229,-0.660087
72533125.0,3.36921e-08,0.8589146,-1.434876,-0.6703223
72533595.0,3.306807e-08,0.8631694,-1.425723,-0.6663456
72533997.0,3.161925e-08,0.8493438,-1.408416,-0.6783009
72534465.0,3.026655e-08,0.8324845,-1.373821,-0.6744865
72534867.0,3.240354e-08,0.8312014,-1.486706,-0.6741061
72535268.0,3.326043e-08,0.828269,-1.424327,-0.668322
72535734.0,3.361647e-08,0.8390486,-1.4511,-0.6619441
72536134.0,3.355617e-08,0.846159,-1.439293,-0.6711011
72536533.0,3.263972e-08,0.8462036,-1.415443,-0.6716323
72537001.0,3.21734e-08,0.8454122,-1.433801,-0.6810013
72537400.0,3.340093e-08,0.8508592,-1.445226,-0.6815375
72537800.0,3.471844e-08,0.854701,-1.436286,-0.6843096
72538267.0,3.312394e-08,0.8409402,-1.409723,-0.6799165
72538667.0,3.25198e-08,0.842473,-1.348043,-0.6626178
72539066.0,3.310098e-08,0.8406716,-1.341367,-0.679214
72539531.0,3.497625e-08,0.8505844,-1.29275,-0.6836732
72539930.0,3.802836e-08,0.8532782,-1.371545,-0.6791598
72540328.0,4.013799e-08,0.8674514,-1.394957,-0.6777297
72540794.0,4.243697e-08,0.8784658,-1.382006,-0.6762699
72541191.0,4.283521e-08,0.8781028,-1.414487,-0.6610878
72541590.0,4.626583e-08,0.8797048,-1.416214,-0.6588465
72542054.0,4.555125e-08,0.8666352,-1.380869,-0.661183
72542453.0,4.664169e-08,0.862147,-1.397621,-0.6556034
72542854.0,4.590124e-08,0.8622586,-1.379759,-0.6614493
72543263.0,4.586777e-08,0.8606428,-1.357289,-0.6717965
72543732.0,4.69588e-08,0.859567,-1.342691,-0.6725725
72544133.0,5.012765e-08,0.8730666,-1.330129,-0.6725292
72544532.0,5.627464e-08,0.881613,-1.325833,-0.6625794
72544995.0,5.849741e-08,0.8809956,-1.29745,-0.6491363
72545395.0,6.019777e-08,0.8806816,-1.294775,-0.6476863
72545794.0,6.448173e-08,0.8881756,-1.288121,-0.6469128
72546269.0,7.084639e-08,0.8987328,-1.279422,-0.6481092
72546675.0,7.60325e-08,0.9073136,-1.294326,-0.6454338
72547083.0,7.892605e-08,0.9032292,-1.306027,-0.6536373
72547492.0,8.42739e-08,0.9102058,-1.299545,-0.6514508
72547899.0,9.1147e-08,0.9125582,-1.302965,-0.639404
72548374.0,9.861142e-08,0.9112074,-1.290957,-0.6254509
72548781.0,1.068316e-07,0.9157928,-1.279786,-0.6204838
72549190.0,1.196987e-07,0.923837,-1.235579,-0.6094053
72549632.0,1.357243e-07,0.9275258,-1.244722,-0.5997931
72550040.0,1.493297e-07,0.9340082,-1.246615,-0.5873131
72550449.0,1.874754e-07,0.9369166,-1.252292,-0.5761615
72550858.0,2.290008e-07,0.9464602,-1.266023,-0.561113
72551266.0,2.953005e-07,0.9516416,-1.277306,-0.5427944
72551706.0,3.236292e-07,0.9507922,-1.256248,-0.5099553
72552113.0,3.166973e-07,0.9657306,-1.263311,-0.5230975
72552588.0,2.693208e-07,0.9603336,-1.260519,-0.525796
72552927.0,2.225018e-07,0.953349,-1.252193,-0.52831
72553370.0,1.614988e-07,0.9159204,-1.258103,-0.5427029
72553845.0,1.165641e-07,0.8867414,-1.269101,-0.5683266
72554185.0,9.99345e-08,0.8738492,-1.314583,-0.5891393
72554626.0,8.889676e-08,0.8619212,-1.418913,-0.6085451
72555101.0,7.935407e-08,0.8566012,-1.500231,-0.6325726
72555510.0,8.009723e-08,0.857701,-1.541763,-0.6586827
72555916.0,7.416198e-08,0.8464006,-1.514822,-0.6805046
72556322.0,7.344678e-08,0.8506756,-1.489338,-0.7030967
72556798.0,7.021198e-08,0.8401794,-1.436509,-0.7376557
