TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
188058273.0,9.2749e-09,0.759502,-1.541817,-0.5830699
188058678.0,9.268118e-09,0.7619857,-1.539333,-0.5902694
188059150.0,9.024824e-09,0.7474538,-1.547949,-0.5863366
188059557.0,8.7336e-09,0.7202177,1.52982,-0.5823998
188059965.0,9.15579e-09,0.7379485,1.513408,-0.5818457
188060371.0,9.570432e-09,0.7510898,1.492647,-0.5586441
188060776.0,1.013698e-08,0.7774248,1.498522,-0.5489763
188061250.0,1.061477e-08,0.7882658,1.532659,-0.5520407
188061656.0,1.085274e-08,0.8003324,-1.567126,-0.5532102
188062061.0,1.04047e-08,0.7897282,-1.540877,-0.5648708
188062467.0,9.860176e-09,0.7778117,-1.514824,-0.5679681
188062873.0,9.662202e-09,0.7673043,-1.47346,-0.5684054
188063347.0,9.308826e-09,0.7482587,-1.498535,-0.5780558
188063753.0,9.89203e-09,0.751947,-1.507032,-0.5755194
188064158.0,1.004732e-08,0.7556004,-1.494034,-0.5767672
188064564.0,1.060895e-08,0.7488333,-1.533568,-0.5784375
188064971.0,1.067866e-08,0.7450304,-1.558098,-0.5943325
188065447.0,1.157634e-08,0.7451623,-1.521565,-0.58864
188065855.0,1.186001e-08,0.7458838,-1.539973,-0.5800432
188066262.0,1.209761e-08,0.7520139,-1.523957,-0.5777254
188066668.0,1.261535e-08,0.755109,-1.51853,-0.5768296
188067072.0,1.296738e-08,0.7609477,-1.515485,-0.5807992
188067479.0,1.302212e-08,0.7759039,-1.515265,-0.5792709
188067952.0,1.263357e-08,0.7784375,-1.445939,-0.5950485
188068359.0,1.255703e-08,0.7668883,-1.487958,-0.6011907
188068766.0,1.261072e-08,0.7619248,-1.480973,-0.5842999
188069174.0,1.277547e-08,0.7744422,-1.486157,-0.5722061
188069581.0,1.250987e-08,0.780315,-1.48205,-0.5637465
188070055.0,1.165653e-08,0.7712108,-1.523574,-0.563241
188070460.0,1.255036e-08,0.7829009,-1.518301,-0.580746
188070867.0,1.238706e-08,0.7759776,-1.548568,-0.5899822
188071273.0,1.209218e-08,0.7723798,-1.542094,-0.5998145
188071680.0,1.202639e-08,0.777199,-1.526151,-0.6004012
188072087.0,1.269881e-08,0.7812324,-1.522839,-0.6113411
188072561.0,1.219565e-08,0.7755954,-1.506108,-0.6050287
188072969.0,1.179179e-08,0.7716084,-1.490615,-0.6123553
188073376.0,1.26275e-08,0.7850049,-1.503949,-0.615221
188073783.0,1.378142e-08,0.7939599,-1.458877,-0.6277814
188074189.0,1.477257e-08,0.8034156,-1.412299,-0.6379395
188074663.0,1.446164e-08,0.8009942,-1.417516,-0.6407063
188075069.0,1.416194e-08,0.7977664,-1.443494,-0.6312076
188075476.0,1.339203e-08,0.7894024,-1.360739,-0.6363578
188075883.0,1.330445e-08,0.7945512,-1.42946,-0.604847
188076291.0,1.322025e-08,0.7854668,-1.425794,-0.6004561
188076765.0,1.347325e-08,0.7917129,-1.487924,-0.5943386
188077172.0,1.391941e-08,0.7920323,-1.493298,-0.5986888
188077579.0,1.49734e-08,0.8101887,-1.490285,-0.5802978
188077986.0,1.57663e-08,0.8035214,-1.472962,-0.5842338
188078393.0,1.600658e-08,0.8013178,-1.482801,-0.5725841
188078801.0,1.765319e-08,0.8256629,-1.461905,-0.5799597
188079276.0,1.731184e-08,0.8151374,-1.468587,-0.5837541
188079684.0,1.74504e-08,0.8127963,-1.492475,-0.5903546
188080091.0,1.652857e-08,0.8054153,-1.477304,-0.6044163
188080499.0,1.659702e-08,0.8098232,-1.517819,-0.6138863
188080907.0,1.566544e-08,0.8036452,-1.5081,-0.6172301
188081312.0,1.517139e-08,0.8043221,-1.531398,-0.6315044
188081787.0,1.490234e-08,0.7992983,-1.515516,-0.6380672
188082195.0,1.556561e-08,0.8047552,-1.529171,-0.6330645
188082603.0,1.665948e-08,0.8194521,-1.495791,-0.6332309
188083011.0,1.74015e-08,0.8239969,-1.534092,-0.6416024
188083418.0,1.85488e-08,0.8375604,-1.524299,-0.6436705
188083824.0,1.926549e-08,0.8247863,-1.466014,-0.6595714
188084299.0,1.961108e-08,0.8253895,-1.405793,-0.665431
188084707.0,1.932894e-08,0.814149,-1.378409,-0.6516004
188085114.0,1.802682e-08,0.8041172,-1.403762,-0.6339949
