TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
72998540.0,5.032702e-09,0.8001398,-1.091798,0.05348845
72999010.0,5.1266e-09,0.7950654,-1.116956,0.0438294
72999412.0,5.561116e-09,0.8104086,-1.116041,0.03762517
72999815.0,5.905219e-09,0.8234807,-1.127717,0.04186142
73000218.0,6.416045e-09,0.8255171,-1.136947,0.04178838
73000690.0,6.906119e-09,0.8304171,-1.141835,0.0423288
73001095.0,6.896103e-09,0.8296004,-1.137548,0.03561564
73001499.0,7.310194e-09,0.8418786,-1.126079,0.03994941
73001903.0,7.951417e-09,0.8462926,-1.110886,0.03624318
73002376.0,8.315644e-09,0.8446564,-1.119023,0.06394406
73002782.0,8.71778e-09,0.8547812,-1.116442,0.06716781
73003185.0,8.857852e-09,0.8560642,-1.122047,0.07964941
73003589.0,9.377082e-09,0.854784,-1.125217,0.07516699
73004059.0,1.009663e-08,0.8658364,-1.122425,0.07709934
73004462.0,9.62194e-09,0.8630522,-1.128955,0.06847504
73004866.0,9.696062e-09,0.8654518,-1.136685,0.05839765
73005270.0,9.838338e-09,0.8678858,-1.136063,0.0469466
73005741.0,9.449714e-09,0.8647148,-1.142344,0.04034488
73006145.0,9.326782e-09,0.8664432,-1.148534,0.05291279
73006549.0,9.249344e-09,0.8560184,-1.152759,0.04600658
73006952.0,8.903974e-09,0.8507636,-1.131561,0.05601702
73007421.0,8.829752e-09,0.8482826,-1.141566,0.0818
73007825.0,7.787991e-09,0.8329277,-1.137148,0.09394574
73008228.0,7.318311e-09,0.8173927,-1.130167,0.08741056
73008633.0,7.507245e-09,0.8261948,-1.129841,0.08000481
73009105.0,7.353729e-09,0.8209979,-1.120868,0.06634254
73009508.0,6.926664e-09,0.8305083,-1.090708,0.04214799
73009912.0,7.758297e-09,0.8483608,-1.092934,0.03868435
73010385.0,7.546332e-09,0.8432862,-1.071686,0.03470138
73010791.0,7.076774e-09,0.8286388,-1.092086,0.04574543
73011196.0,7.304287e-09,0.8269628,-1.087404,0.04664007
73011601.0,7.404709e-09,0.8329689,-1.097736,0.04803346
73012007.0,7.543728e-09,0.8336627,-1.099789,0.04463249
73012480.0,7.198952e-09,0.8329199,-1.092047,0.04833429
73012884.0,6.891017e-09,0.8204544,-1.092839,0.03717352
73013289.0,7.256644e-09,0.8187888,-1.084172,0.03926533
73013694.0,7.67805e-09,0.809536,-1.111196,0.03284319
73014100.0,7.719341e-09,0.7859879,-1.107865,0.02933599
73014576.0,8.366865e-09,0.7954997,-1.107413,0.03059023
