TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1876228874.0,6.149237e-07,0.959665,1.432921,-0.0402034
-1876227993.0,6.434749e-07,0.960508,1.446493,-0.03678411
-1876227112.0,6.445965e-07,0.961752,1.459588,-0.03319784
-1876226230.0,6.426885e-07,0.9624436,1.472585,-0.02981987
-1876225281.0,6.510101e-07,0.9630256,1.485901,-0.02667857
-1876224401.0,6.640737e-07,0.9638992,1.499127,-0.02305631
-1876223519.0,6.640378e-07,0.9647776,1.511975,-0.01982159
-1876222638.0,6.699239e-07,0.9653918,1.524913,-0.01640249
-1876221759.0,6.669635e-07,0.9661638,1.537743,-0.01292137
-1876220880.0,6.50337e-07,0.9666862,1.550716,-0.009575226
-1876219999.0,6.388492e-07,0.9673544,1.563572,-0.006257896
-1876219117.0,6.378646e-07,0.9678634,-1.565014,-0.002856497
-1876218240.0,6.452542e-07,0.9684052,-1.551676,0.0005181746
-1876217363.0,6.558505e-07,0.968798,-1.538248,0.003794077
-1876216416.0,6.681405e-07,0.9688306,-1.525324,0.007219514
-1876215536.0,6.620349e-07,0.9689834,-1.511951,0.01074693
-1876214657.0,6.567212e-07,0.9692214,-1.49872,0.01386464
-1876213848.0,6.596153e-07,0.9693114,-1.485418,0.01742024
-1876212969.0,6.415333e-07,0.969579,-1.472286,0.02073527
-1876212091.0,6.407207e-07,0.9695384,-1.459033,0.02403742
-1876211281.0,6.460177e-07,0.969628,-1.445781,0.02736515
-1876210404.0,6.487806e-07,0.969272,-1.433093,0.03078851
-1876209524.0,6.42484e-07,0.9692104,-1.419931,0.03401333
-1876208511.0,6.394228e-07,0.9691032,-1.406773,0.03747596
-1876207634.0,6.395428e-07,0.9684272,-1.394006,0.04100225
-1876206754.0,6.414977e-07,0.9682278,-1.380969,0.04486358
-1876205946.0,6.139943e-07,0.9677582,-1.367879,0.04832198
-1876205007.0,6.063119e-07,0.9673558,-1.353883,0.05158062
-1876204201.0,6.091028e-07,0.9667956,-1.340026,0.05515336
-1876203326.0,6.026286e-07,0.965997,-1.326045,0.05860975
-1876202453.0,6.170734e-07,0.9655156,-1.311612,0.06117504
