TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
707694573.0,2.895268e-08,0.4482809,0.04703845,-0.08876366
707695376.0,3.07815e-08,0.4995139,0.002297767,-0.08876238
707696113.0,3.202175e-08,0.5303104,-0.0525335,-0.05675636
707696915.0,3.04149e-08,0.4895694,-0.08812498,-0.004106348
707697716.0,2.755411e-08,0.4630169,-0.0733447,0.01770634
707698521.0,2.961351e-08,0.4771494,-0.04873251,0.02524671
707699258.0,3.028437e-08,0.4635377,-0.04994261,-0.01874453
707700059.0,2.610959e-08,0.3797118,-0.03001749,0.001190936
707700795.0,2.718823e-08,0.4145503,-0.04640614,-0.004696247
707701598.0,2.98206e-08,0.4366347,0.00130821,0.03610848
707702401.0,3.078637e-08,0.4248179,0.003408201,-0.01466712
707703206.0,3.91708e-08,0.549838,0.0202644,0.0887807
707704007.0,4.139956e-08,0.5371047,-0.03410208,0.03464208
707704743.0,4.373524e-08,0.5458312,0.01130701,0.0900052
707705547.0,4.632528e-08,0.5721825,-0.01071512,0.09573074
707706352.0,3.520872e-08,0.4291879,-0.02551782,0.01560673
707707087.0,3.324498e-08,0.4080373,-0.06572711,0.0323273
707707891.0,3.628792e-08,0.4064073,-0.05524718,0.04664766
707708629.0,3.654796e-08,0.3623281,-0.1443534,0.1406408
707709431.0,3.914428e-08,0.3944056,-0.1237191,0.0994264
707710168.0,4.288401e-08,0.368227,-0.1922576,0.1065589
707710969.0,5.180562e-08,0.3235571,-0.4794821,0.186827
707711770.0,8.940476e-08,0.4643907,-0.7416107,0.3049859
707712569.0,2.145148e-07,0.917596,-0.8694946,0.1992097
707713303.0,4.270217e-08,0.2264418,-0.3364738,0.3885799
707714104.0,3.981106e-08,0.2108932,-0.08084464,0.2054844
707714838.0,3.58686e-08,0.1819854,-0.02653729,0.07993615
707715638.0,4.13072e-08,0.2294424,-0.2245523,0.1542747
707716377.0,4.010986e-08,0.1646796,-0.1541481,0.07355354
707717182.0,3.809457e-08,0.1851388,-0.263127,0.09251166
707717922.0,3.853042e-08,0.1936269,-0.1398482,0.09084666
707718724.0,4.569388e-08,0.2899231,-0.003081672,0.1380186
707719462.0,4.754163e-08,0.2994788,-0.0483967,0.1296083
707720265.0,5.341672e-08,0.2734489,-0.1515957,0.3783187
707721066.0,6.739437e-08,0.3724884,-0.3491588,0.3010002
707721802.0,1.033782e-07,0.6154349,-0.3990661,0.3797566
707722606.0,4.808153e-08,0.2876538,-0.2810909,0.3379716
707723342.0,3.995047e-08,0.2138438,-0.2077884,0.09932362
707724145.0,3.982751e-08,0.2382903,-0.04944717,0.2486119
707724950.0,4.109695e-08,0.2503766,-0.009917252,0.04312527
707725688.0,4.547169e-08,0.3076002,-0.1608795,0.1299507
707726492.0,5.193941e-08,0.361408,-0.1605718,0.337044
707727231.0,8.124829e-08,0.4597222,-0.1564279,0.6347779
707728035.0,5.489437e-08,0.2752941,0.08308948,0.4099139
707728837.0,4.592974e-08,0.2277728,0.01810659,0.1804754
707729572.0,4.74011e-08,0.3516565,0.0341648,-0.02406308
707730375.0,4.499568e-08,0.3056533,0.06175686,0.1079671
707731111.0,4.871783e-08,0.2697532,0.0007478073,0.08290648
707731913.0,4.938054e-08,0.3155709,-0.07793474,-0.02328754
707732651.0,5.626632e-08,0.372607,-0.007459514,0.04160478
707733456.0,6.284828e-08,0.3961736,0.07413019,0.1247654
707734192.0,6.714602e-08,0.3710801,0.06893993,0.1276101
707734929.0,9.539652e-08,0.4464603,0.06463028,0.2414481
707735700.0,3.706766e-07,0.5720284,-0.005402796,0.5500224
707736504.0,6.900436e-08,0.5031819,-0.3767785,0.7713459
707737273.0,7.081146e-08,0.1698155,-0.2294703,0.3345676
707738007.0,6.79528e-08,0.253493,-0.02271389,0.1267622
707738809.0,7.393457e-08,0.3175601,-0.0949633,0.1104517
707739545.0,7.717313e-08,0.4348335,-0.08473074,0.04215656
707740347.0,9.635972e-08,0.4970228,-0.1574287,0.1418596
707741148.0,9.99615e-08,0.4783504,-0.1246604,0.1641943
707741947.0,8.545302e-08,0.3761839,-0.08923042,0.06706175
707742748.0,7.768284e-08,0.389171,-0.04884731,0.05544722
707743549.0,8.405022e-08,0.3977208,-0.04407203,0.1062229
707744283.0,8.597882e-08,0.4627625,-0.006233447,0.09422402
707745083.0,8.791214e-08,0.4496729,-0.005729907,0.03649699
707745885.0,9.611474e-08,0.455736,0.002328403,0.07292032
707746618.0,1.062574e-07,0.4787204,0.0009849146,0.1091442
707747418.0,1.179281e-07,0.4827477,-0.01952659,0.06780064
707748148.0,1.242371e-07,0.4460544,0.04616893,0.08945032
707748915.0,2.555163e-07,0.3317278,0.1039138,0.1701974
707749715.0,3.304746e-07,0.6346234,0.2242068,0.04140701
707750481.0,5.140531e-07,0.6870111,0.172935,-0.09671364
707751245.0,2.203599e-07,0.5742251,-0.01957952,0.1461516
707752109.0,2.05141e-07,0.5832197,0.06883944,0.1407856
707752843.0,2.38526e-07,0.6411336,0.006078132,0.1316088
707753643.0,2.953461e-07,0.6992388,0.05079402,0.09230346
707754443.0,3.534273e-07,0.7995997,0.0401249,0.06555953
707755241.0,2.29095e-07,0.6720396,0.03014041,0.07793799
707756042.0,2.167936e-07,0.6874864,0.01066674,0.06372907
707756841.0,1.975582e-07,0.6483333,0.02538026,0.04885176
707757572.0,1.92337e-07,0.6438824,0.03381408,0.06519032
707758370.0,2.036476e-07,0.6799099,-0.01073741,0.0775759
707759103.0,2.271691e-07,0.6886325,-0.003356092,0.02946757
707759901.0,2.497181e-07,0.698149,0.03743399,0.04480098
707760633.0,2.624554e-07,0.6981665,0.03385843,0.02770332
707761431.0,2.953636e-07,0.6831349,0.06797553,0.01458538
707762227.0,6.438975e-07,0.5790497,-0.1107384,0.1677212
707762990.0,4.944723e-07,0.7655545,0.06169952,0.09488618
707763753.0,1.863808e-06,0.8253526,0.04884852,0.1058855
707764548.0,1.26749e-06,0.7992274,0.05033673,0.1555574
707765284.0,1.233658e-05,0.6730101,0.04903878,0.2683356
707766131.0,4.59733e-06,0.9386966,0.0138147,0.1565981
707766941.0,2.04933e-06,0.87202,0.01561058,0.08502272
707767716.0,1.315472e-06,0.8209079,0.0007604435,0.0524705
707768460.0,9.934614e-07,0.825347,0.0003885105,0.01980818
707769273.0,7.53964e-07,0.7833067,0.01865018,0.03493073
707770017.0,6.738558e-07,0.7874119,0.03266431,0.05194834
707770691.0,6.134843e-07,0.7950311,0.02953041,0.04204433
707771600.0,5.639463e-07,0.7713637,0.01395655,0.04928837
707772342.0,5.568524e-07,0.7819452,0.04151238,0.06074782
707773151.0,4.910921e-07,0.762855,0.02696896,0.0260542
707773892.0,4.982908e-07,0.7522071,0.01382912,-0.00159833
707774701.0,4.907039e-07,0.7825282,0.005352743,0.01745202
707775510.0,5.493075e-07,0.8157512,0.0227579,0.0003329323
707776255.0,5.517125e-07,0.821078,-0.01393866,0.01406843
707777066.0,6.909742e-07,0.8491378,0.03225518,0.01375054
707777876.0,8.235935e-07,0.869154,0.003351696,0.01084223
707778619.0,8.694004e-07,0.8824332,0.02625347,0.01358025
707779363.0,9.306904e-07,0.8933862,0.03342558,0.01974532
707780104.0,1.096863e-06,0.8950096,0.00209666,0.01955426
707781012.0,1.131023e-06,0.8931212,0.01986326,0.01118383
707781755.0,1.42281e-06,0.909913,0.01265097,0.02714275
707782568.0,1.703679e-06,0.9194946,0.005713709,0.03023764
707783309.0,2.033791e-06,0.9274344,0.01465894,0.02493505
707784117.0,3.36691e-06,0.9430774,-0.008710138,0.02714622
707784927.0,5.1098e-06,0.9457528,-0.02893173,0.02615361
707785705.0,2.593536e-05,0.8035095,-0.0115137,0.02914932
707786446.0,0.0002811148,0.0,1.331438,0.0
707787189.0,0.000300444,0.9652552,-0.06819713,0.02365828
707788036.0,6.019145e-06,0.8471212,0.02676094,0.02639164
707801821.0,3.126966e-08,0.4359352,0.01871873,-0.002681143
707802634.0,3.61851e-08,0.5233801,-0.02633607,0.0175921
707803380.0,3.485484e-08,0.4992661,-0.02841949,-0.01567223
707804124.0,3.159009e-08,0.413109,-0.08625996,0.03968225
707804937.0,3.32814e-08,0.4048118,0.002130397,0.07311099
