TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
187258545.0,6.030991e-09,0.7636974,-0.03082036,0.04555961
187258948.0,6.198323e-09,0.7860971,-0.03940391,0.04102048
187259419.0,6.224163e-09,0.7762704,-0.0241183,0.03966567
187259823.0,6.088169e-09,0.7701742,0.003088124,0.02779614
187260226.0,6.434695e-09,0.7918993,0.003065594,0.02436751
187260630.0,6.605006e-09,0.7978513,0.004087933,0.01367303
187261101.0,6.761011e-09,0.7937671,0.01488961,0.007770012
187261503.0,7.003191e-09,0.818357,0.0005788878,0.008601712
187261906.0,7.032073e-09,0.8333133,-0.01910066,0.0006155693
187262308.0,6.807035e-09,0.8162911,-0.02135336,0.003346952
187262778.0,6.349747e-09,0.7934935,-0.03069531,0.01303314
187263182.0,6.288519e-09,0.7810374,-0.02271711,0.02028062
187263585.0,6.207897e-09,0.7665268,-0.01720416,0.03216696
187263988.0,6.599188e-09,0.7646352,-0.03099703,0.0185518
187264456.0,6.845683e-09,0.7701351,-0.02313959,0.01301224
187264859.0,7.300882e-09,0.7717797,-0.007949941,0.004435723
187265263.0,7.65848e-09,0.7924142,-0.00516855,0.006739557
187265665.0,8.301393e-09,0.8065049,-0.01477384,-0.004239518
187266134.0,8.463314e-09,0.8152542,0.003543981,0.004103962
187266537.0,8.614342e-09,0.8244871,-7.64057e-05,0.005849207
187266942.0,9.00888e-09,0.8171745,-0.007291548,0.003946662
187267410.0,9.305372e-09,0.8226682,-0.02134323,-0.003802625
187267811.0,9.373584e-09,0.8130654,-0.03774177,0.001577962
187268213.0,9.20513e-09,0.8138582,-0.05138146,-0.000228546
187268615.0,9.15932e-09,0.8147388,-0.03671014,-0.007373087
187269085.0,8.947072e-09,0.8175119,-0.04179406,-0.01300245
187269487.0,8.969986e-09,0.8146928,-0.04229867,-0.01814305
187269890.0,8.399486e-09,0.8217993,-0.031767,-0.01077776
187270292.0,8.078897e-09,0.8119525,-0.02422976,-0.01814176
187270762.0,9.250396e-09,0.8228454,-0.02308452,-0.02235695
187271164.0,9.319082e-09,0.8271886,-0.02844714,-0.02546789
187271565.0,9.068924e-09,0.8345497,-0.0198158,-0.01711395
187271967.0,8.895236e-09,0.8338906,-0.01909911,-0.005138055
187272437.0,9.41618e-09,0.8299952,-0.02172112,0.01335103
187272840.0,9.014136e-09,0.8263006,-0.0314387,0.02664699
187273244.0,8.868228e-09,0.8112833,-0.03046941,0.04411575
187273646.0,9.487824e-09,0.8192284,-0.02361059,0.03849624
187274115.0,1.042215e-08,0.828651,-0.0362972,0.05122404
187274517.0,1.121461e-08,0.8249055,-0.03677308,0.04808294
187274920.0,1.095254e-08,0.8272652,-0.02952861,0.04622687
187275388.0,1.059437e-08,0.8221986,-0.02393722,0.03291238
187275790.0,1.020124e-08,0.8188856,-0.03975999,0.04225847
187276195.0,9.733012e-09,0.8117752,-0.03837203,0.02197959
187276598.0,9.595528e-09,0.8112322,-0.03105783,0.03051208
187277067.0,9.629296e-09,0.8120911,-0.02276491,0.02581308
187277468.0,9.775658e-09,0.8201872,-0.03187465,0.03510335
187277870.0,1.03269e-08,0.833026,-0.03291427,0.01210116
187278274.0,1.083817e-08,0.8473084,-0.03050982,0.01787531
187278745.0,1.096097e-08,0.8383206,-0.02691054,0.01632051
187279149.0,1.201158e-08,0.8511834,-0.02672445,0.008604062
187279552.0,1.192591e-08,0.8451058,-0.01952516,0.00649384
187280023.0,1.230148e-08,0.8315857,-0.01298892,0.0006301696
187280425.0,1.219113e-08,0.8357347,-0.01795875,0.001388767
187280827.0,1.227907e-08,0.8387648,-0.01447307,0.002272612
187281230.0,1.1585e-08,0.8359159,-0.01595675,0.02018958
