TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
735874396.0,5.151379e-07,0.6467066,0.9262152,0.397181
735875199.0,7.871745e-07,0.7133629,0.9162298,0.4562181
735875969.0,5.690495e-07,0.7316894,1.011494,0.432979
735876704.0,1.174043e-05,0.8914636,0.9711534,0.4710233
735877438.0,1.746521e-05,0.9504728,1.167781,0.4820458
735878273.0,2.12412e-06,0.8757712,0.9870022,0.5394801
735879103.0,1.399518e-06,0.7832595,0.9711554,0.5499773
735879847.0,1.006486e-06,0.7724228,0.8216208,0.5395948
735880649.0,7.829083e-07,0.6845514,0.9053534,0.5366477
735881317.0,6.716509e-07,0.6428539,0.8352812,0.5539086
735882219.0,5.853472e-07,0.6305899,0.7952204,0.5277091
735883021.0,5.424242e-07,0.5791996,0.7896658,0.5501622
735883755.0,5.239989e-07,0.5630969,0.7527747,0.5167146
735884555.0,4.780421e-07,0.5082793,0.785061,0.5534379
735885290.0,4.48916e-07,0.5334869,0.5517956,0.5162009
735886091.0,4.645778e-07,0.5241618,0.5620283,0.6648376
735886895.0,4.895638e-07,0.5571887,0.4344343,0.5858428
735887632.0,4.862107e-07,0.5880042,0.3591011,0.6685113
735888436.0,5.681613e-07,0.6431642,0.2949873,0.6182435
735889175.0,6.550186e-07,0.6866271,0.06071485,0.6353271
735889980.0,6.86103e-07,0.7343797,0.1140881,0.6395654
735890750.0,1.027337e-06,0.7342404,-0.564058,0.5608472
735891555.0,1.170029e-06,0.8134279,-0.0421344,0.6716546
735892360.0,8.880716e-07,0.7791151,0.02166093,0.5977381
735893096.0,1.012012e-06,0.8034873,0.05744935,0.5901093
735893903.0,1.231416e-06,0.8205604,-0.01412939,0.6069409
735894640.0,1.479132e-06,0.8443368,0.06191541,0.6333604
735895445.0,2.486557e-06,0.8823764,0.03860069,0.6333462
735896217.0,3.643812e-06,0.8900456,-0.04927265,0.6511781
735896891.0,7.274439e-06,0.8993848,-0.005502217,0.6518048
735897763.0,0.000152365,1.09192,0.026451,0.3057163
735898435.0,0.0003315916,1.014887,-0.4806174,0.5280112
735899275.0,4.858902e-06,0.8499372,0.266705,0.6379792
735913177.0,4.457311e-08,0.3098803,1.400896,-0.3911428
735913912.0,4.571998e-08,0.252023,1.459843,-0.5090104
735914714.0,4.936663e-08,0.3087981,-1.456418,-0.4483863
735915516.0,4.46736e-08,0.2469433,1.510119,-0.2188342
735916317.0,4.841365e-08,0.3404052,1.4856,-0.1109674
735917117.0,4.813117e-08,0.4064485,1.376232,-0.1835305
735917917.0,6.089357e-08,0.4985173,1.472455,-0.1423483
735918650.0,6.395398e-08,0.4851135,1.418967,-0.1531664
735919448.0,7.66318e-08,0.5626307,1.405717,-0.1743482
735920246.0,9.841682e-08,0.6864391,1.40423,-0.2226566
735920981.0,1.130857e-07,0.7257146,1.33521,-0.2866869
735921781.0,1.302739e-07,0.767471,1.295326,-0.2817915
735922579.0,2.215903e-07,0.7948549,1.354607,-0.3268989
735923377.0,2.754937e-07,0.8506774,1.31887,-0.3207064
735924111.0,1.476579e-07,0.8261629,1.201859,-0.2665532
735924910.0,6.185647e-08,0.4876071,1.196174,-0.267101
735925708.0,5.734079e-08,0.3614201,1.267841,-0.2312566
735926442.0,5.202615e-08,0.341568,1.259931,-0.2975909
735927242.0,5.414973e-08,0.2632709,1.235727,-0.3665326
735927974.0,5.484714e-08,0.1917397,1.447466,-0.3230049
735928774.0,6.265045e-08,0.1772579,1.508327,-0.06635919
735929575.0,7.640537e-08,0.2460914,-1.554082,0.3172659
735930343.0,2.034657e-07,0.7226551,-1.147411,0.3971719
735931111.0,6.847613e-08,0.2718909,1.37146,0.2555335
735931911.0,6.327782e-08,0.3191055,1.34651,0.1525966
735932654.0,6.336058e-08,0.3278284,1.422183,0.002069303
735933398.0,6.559781e-08,0.402003,1.317718,0.0533347
735934199.0,6.900803e-08,0.4098559,1.243711,-0.0255717
735934931.0,5.847061e-08,0.4010197,1.284007,-0.01018648
735935729.0,5.982909e-08,0.3997233,1.349456,-0.0157541
735936468.0,5.811613e-08,0.4008609,1.252898,-0.005333856
735937264.0,6.855048e-08,0.4440487,1.158811,-0.1614986
735937997.0,7.051855e-08,0.420922,1.256053,-0.05170598
735938797.0,8.255865e-08,0.4512637,1.110368,-0.1388232
735939544.0,1.244246e-07,0.651348,1.136918,-0.2901102
735940346.0,9.77502e-08,0.6012907,1.289178,-0.2817701
735941147.0,6.330799e-08,0.4206047,1.464508,-0.1310036
735941946.0,6.560319e-08,0.3490345,1.480164,-0.06062541
735942678.0,6.812707e-08,0.4233477,1.509747,-0.03095928
735943477.0,6.979956e-08,0.3785821,-1.504441,0.1188179
735944208.0,7.693754e-08,0.4291687,-1.473394,0.1706116
735945004.0,1.193971e-07,0.5812111,-1.533561,0.2202127
735945735.0,1.069383e-07,0.5777087,1.537879,0.188661
735946483.0,9.187334e-08,0.5099455,1.530784,0.1800014
735947300.0,9.013438e-08,0.4319505,1.447556,0.1124698
735948116.0,8.146193e-08,0.4360046,1.422611,0.1231068
735948933.0,7.497529e-08,0.4638213,1.466435,0.2514933
735949682.0,7.215511e-08,0.387429,1.452808,0.2819751
735950431.0,7.589378e-08,0.4057566,1.455569,0.3479726
735951233.0,8.528128e-08,0.3829544,1.521245,0.3664
735952032.0,8.580626e-08,0.3564535,1.525638,0.3722
735952765.0,9.996722e-08,0.3059799,-1.462319,0.1741161
735953565.0,1.361348e-07,0.5120892,-1.456209,-0.118288
735954299.0,6.461996e-07,0.8791634,-1.392247,-0.1937069
735955133.0,1.976199e-07,0.6626228,-1.570446,-0.03840201
735955900.0,1.266971e-07,0.5594027,1.547548,0.1200277
735956701.0,1.404073e-07,0.6018314,1.549731,0.1466556
735957435.0,1.254758e-07,0.5168919,1.470034,0.3043544
735958236.0,1.513866e-07,0.6159517,1.454002,0.4282049
735958904.0,2.070384e-07,0.6754031,1.511859,0.4444586
735959739.0,1.642113e-07,0.6070742,1.40365,0.4319379
735960575.0,1.429261e-07,0.5659275,1.454031,0.2865363
735961312.0,1.550582e-07,0.5634249,1.400186,0.2959384
735962116.0,1.407025e-07,0.5525981,1.376106,0.2637788
735962853.0,1.372928e-07,0.5284268,1.323774,0.3521536
735963656.0,1.414572e-07,0.5321123,1.289611,0.3183342
735964459.0,1.50347e-07,0.5021349,1.388977,0.3467161
735965195.0,1.602711e-07,0.4942486,1.278667,0.3357741
735966028.0,1.688423e-07,0.4686655,1.286646,0.3712179
735966763.0,1.965377e-07,0.4228053,1.109709,0.3502093
735967500.0,2.833131e-07,0.5748186,1.074832,0.2357651
735968168.0,2.255778e-06,0.7681324,1.126829,0.06070338
735969072.0,4.586641e-07,0.7118079,1.192517,0.2827422
735969806.0,3.518664e-07,0.6670138,1.243653,0.4015593
735970609.0,4.555611e-07,0.7472999,1.156767,0.4329286
735971410.0,7.526894e-07,0.8487826,1.09531,0.399154
735972145.0,1.878804e-06,0.937505,1.108922,0.3657503
735972982.0,7.555881e-07,0.8436252,1.091931,0.3463361
735973750.0,3.669215e-07,0.6959503,1.110656,0.3701719
735974553.0,3.140947e-07,0.660398,1.115844,0.4340488
735975321.0,2.655047e-07,0.5727994,1.163825,0.4371056
735976188.0,2.71624e-07,0.5345084,1.161029,0.4327064
735976924.0,2.805826e-07,0.5968458,1.115502,0.4150803
735977730.0,2.910418e-07,0.5614212,1.045334,0.4637923
735978468.0,3.127747e-07,0.5585673,0.9688964,0.4617651
735979269.0,3.458e-07,0.5371714,0.9565752,0.4159371
735980070.0,3.681644e-07,0.536587,0.9177616,0.4710066
735980806.0,4.381785e-07,0.5442144,0.7782166,0.3943684
735981576.0,6.570501e-07,0.676715,0.8773534,0.4406127
