TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
188324500.0,8.863454e-09,0.8071894,1.015633,-0.06374191
188324974.0,8.842904e-09,0.8083323,0.9924454,-0.0577214
188325382.0,8.772004e-09,0.7957395,0.9851278,-0.05538784
188325791.0,8.670308e-09,0.7777189,0.9761912,-0.03997683
188326198.0,9.159024e-09,0.7947451,0.9603822,-0.03250897
188326607.0,9.604002e-09,0.801319,0.964933,-0.02755535
188327015.0,1.02849e-08,0.8226854,0.9757846,-0.03930857
188327490.0,1.053911e-08,0.8246994,0.9807872,-0.04786795
188327898.0,1.036964e-08,0.8266642,0.9901532,-0.04997199
188328306.0,9.816796e-09,0.8221423,0.9835382,-0.05584912
188328715.0,9.285176e-09,0.8064246,0.987559,-0.06473746
188329122.0,8.958826e-09,0.8089317,0.997907,-0.07533795
188329596.0,8.801074e-09,0.8003286,0.9934438,-0.07121264
188330005.0,9.261314e-09,0.8100963,0.980492,-0.0738668
188330413.0,9.646664e-09,0.808926,0.977875,-0.08096668
188330820.0,1.031511e-08,0.8032216,0.9741452,-0.07194129
188331229.0,1.044676e-08,0.8003549,0.955354,-0.06045899
188331635.0,1.108531e-08,0.80083,0.9494598,-0.0691953
188332111.0,1.161159e-08,0.8033078,0.9551874,-0.06352061
188332518.0,1.202809e-08,0.7984792,0.967314,-0.06665071
188332925.0,1.253236e-08,0.8135498,0.9525598,-0.07695197
188333334.0,1.278617e-08,0.8106843,0.9496614,-0.07322023
188333741.0,1.271396e-08,0.8070556,0.9557062,-0.06523817
188334148.0,1.215474e-08,0.8042999,0.9529288,-0.087126
188334623.0,1.189049e-08,0.8062231,0.9496524,-0.07346127
188335031.0,1.17342e-08,0.8094072,0.9578712,-0.07251452
188335439.0,1.196558e-08,0.8221193,0.9636546,-0.07558132
188335847.0,1.182043e-08,0.8283714,0.9805996,-0.08481862
188336254.0,1.13349e-08,0.8153857,0.9708934,-0.07575532
188336661.0,1.212215e-08,0.8211972,0.9478048,-0.07529516
188337136.0,1.197321e-08,0.8066752,0.9272082,-0.06149021
188337545.0,1.173116e-08,0.8008235,0.9286768,-0.06543986
188337951.0,1.183303e-08,0.7969695,0.9426066,-0.07252632
188338359.0,1.248487e-08,0.800251,0.9452064,-0.06055854
188338768.0,1.222015e-08,0.7961747,0.9561102,-0.0591568
188339176.0,1.162563e-08,0.8007895,0.9561926,-0.04893989
188339650.0,1.227029e-08,0.8205737,0.9500596,-0.0468188
188340057.0,1.305915e-08,0.8307952,0.954998,-0.05025945
