TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
707378416.0,0.00161062,0.0,1.331412,0.0
707388634.0,0.0006887045,1.001166,-1.557512,-0.03275542
707395027.0,0.0006748508,0.9877966,-1.043029,0.7481158
707405977.0,0.000680677,0.9837242,-1.261943,-0.7128869
707416169.0,0.0004201804,0.949492,0.8158516,-0.03102552
707427038.0,0.0004028431,1.005956,-0.8460966,-0.02995859
