TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
72731784.0,4.60421e-09,0.7959767,1.078256,-0.01641903
72732190.0,4.884823e-09,0.7920387,1.089652,-0.04186761
72732595.0,5.295428e-09,0.7894215,1.102558,-0.05319479
72733003.0,5.596607e-09,0.7945791,1.097011,-0.05950794
72733408.0,6.038329e-09,0.79429,1.116668,-0.06254956
72733881.0,6.533282e-09,0.8006572,1.103576,-0.02489006
72734287.0,6.689434e-09,0.782499,1.113504,-0.02154905
72734692.0,7.094415e-09,0.8000822,1.105634,-0.0297971
72735097.0,7.462147e-09,0.8132118,1.128517,-0.01298105
72735502.0,7.76338e-09,0.8221463,1.132858,-0.02405864
72735978.0,7.769605e-09,0.8335453,1.139232,-0.04014523
72736385.0,8.257236e-09,0.8474544,1.127635,-0.05300444
72736791.0,8.586072e-09,0.8402428,1.131445,-0.06292854
72737196.0,8.98734e-09,0.843722,1.131677,-0.06595204
72737668.0,8.539126e-09,0.8414648,1.123591,-0.06765228
72738072.0,8.791388e-09,0.8451968,1.13085,-0.06974543
72738475.0,8.9858e-09,0.8451526,1.12608,-0.05664575
72738880.0,8.955724e-09,0.8450392,1.11981,-0.0416885
72739354.0,9.156436e-09,0.8524496,1.110943,-0.04238867
72739759.0,9.100114e-09,0.8426158,1.116999,-0.04096
72740162.0,8.577022e-09,0.8422786,1.104348,-0.06367673
72740565.0,8.41697e-09,0.8472672,1.113501,-0.07578919
72741037.0,7.339107e-09,0.8310228,1.106083,-0.0806721
72741440.0,6.866497e-09,0.8066955,1.102744,-0.0591224
72741842.0,6.889719e-09,0.8200406,1.108259,-0.0546419
72742244.0,6.670638e-09,0.8125236,1.096096,-0.04523064
72742714.0,6.442756e-09,0.7920716,1.06737,-0.03763927
72743117.0,7.07981e-09,0.8141005,1.076308,-0.03195315
72743520.0,6.854494e-09,0.8101434,1.072565,-0.02943296
72743923.0,6.800586e-09,0.8095576,1.071816,-0.0154804
72744393.0,7.032095e-09,0.8111604,1.069238,-0.02542755
72744796.0,6.972354e-09,0.8170324,1.06864,-0.04160052
72745196.0,7.306693e-09,0.8203862,1.056736,-0.05232848
72745666.0,6.914705e-09,0.8041406,1.053675,-0.06053943
72746069.0,6.473994e-09,0.7993262,1.054392,-0.05423137
72746472.0,6.543435e-09,0.8044898,1.05705,-0.05305955
72746942.0,7.160391e-09,0.8090801,1.083793,-0.05183649
72747344.0,7.210074e-09,0.8019592,1.084849,-0.0330457
72747747.0,8.030885e-09,0.804357,1.064353,-0.03708782
72748150.0,7.797166e-09,0.802645,1.0594,-0.04780917
72748620.0,6.876911e-09,0.7815506,1.047098,-0.03538422
72749021.0,7.182327e-09,0.7950037,1.039462,-0.05039794
72749424.0,7.481685e-09,0.806604,1.038761,-0.04254209
72749828.0,7.453991e-09,0.8143538,1.053117,-0.03614594
72750296.0,7.484372e-09,0.8168447,1.048389,-0.0325483
72750699.0,7.1017e-09,0.8174665,1.049434,-0.03493008
72751103.0,7.244216e-09,0.8112299,1.043292,-0.02801833
72751570.0,7.379702e-09,0.8094897,1.016223,-0.0398886
72751969.0,7.853728e-09,0.8159133,1.012926,-0.04743361
72752371.0,8.45107e-09,0.8189762,1.015887,-0.05158773
72752841.0,8.161203e-09,0.8222764,1.022535,-0.05454501
72753243.0,7.826111e-09,0.8073545,1.034398,-0.06094391
72753647.0,8.209348e-09,0.8066427,1.022553,-0.07793404
72754052.0,8.002567e-09,0.7846609,1.00427,-0.08423908
72754456.0,7.861973e-09,0.7852029,0.9875986,-0.0902852
72754924.0,7.562665e-09,0.7883899,0.9888418,-0.09014202
72755326.0,7.579322e-09,0.7900284,1.011467,-0.07787466
72755729.0,8.344983e-09,0.8075641,1.01378,-0.08511884
72756197.0,8.97061e-09,0.8259941,1.001388,-0.07143238
72756600.0,8.935308e-09,0.8269115,0.9762166,-0.07338599
72757002.0,9.375952e-09,0.8373426,0.9706978,-0.06875587
