TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
763882113.0,3.863432e-08,0.1648645,-1.426156,-0.2717643
763882859.0,4.239666e-08,0.2413329,-1.379808,-0.3451372
763883676.0,4.232952e-08,0.1966794,-1.119536,-0.1047843
763884415.0,4.543851e-08,0.2743228,-1.238872,-0.03722191
763885214.0,4.074931e-08,0.2114714,-1.543073,-0.1821496
763885945.0,4.735731e-08,0.2918966,-1.51241,-0.05563532
763886759.0,5.34718e-08,0.3654555,-1.424035,-0.2393175
763887558.0,5.094708e-08,0.4532816,-1.365543,-0.1324986
763888354.0,5.726595e-08,0.5092835,-1.413469,-0.2128149
763889158.0,7.375104e-08,0.6147745,-1.349876,-0.1461141
763889969.0,8.679472e-08,0.6673147,-1.342865,-0.1326062
763890715.0,1.105632e-07,0.7459311,-1.248836,-0.2119055
763891461.0,1.294537e-07,0.7804137,-1.285905,-0.2089687
763892272.0,1.38236e-07,0.7955933,-1.326782,-0.2641477
763893050.0,1.453822e-07,0.7804666,-1.29684,-0.2717008
763893831.0,7.136831e-08,0.5683522,-1.310029,-0.2794706
763894643.0,5.331388e-08,0.3685134,-1.218507,-0.257743
763895385.0,5.197742e-08,0.3727597,-1.19819,-0.2996276
763896195.0,4.915757e-08,0.3128854,-1.056044,-0.2020435
763897004.0,5.328995e-08,0.2524498,-1.139734,-0.1999117
763897745.0,5.62445e-08,0.1934111,-1.145691,-0.02076838
763898554.0,6.314531e-08,0.2466044,-0.9543582,0.1227503
763899294.0,1.112134e-07,0.4748221,-0.6918937,0.2569776
763900036.0,2.193104e-07,0.7557704,-0.6609708,0.25984
763900848.0,5.946136e-08,0.2490249,-1.369648,0.208987
763901657.0,5.505787e-08,0.2546781,1.428947,-0.03973349
763902465.0,5.32309e-08,0.3260405,1.501566,-0.1378793
763903206.0,5.419913e-08,0.3360869,1.481231,-0.1696725
763903950.0,5.814241e-08,0.368908,1.40493,-0.1583732
763904759.0,5.37699e-08,0.3603817,1.531436,-0.1858525
763905500.0,5.185835e-08,0.3580716,1.486394,-0.2604091
763906312.0,5.961074e-08,0.3889066,-1.510404,-0.3245082
763907054.0,6.552355e-08,0.3960288,-1.379126,-0.333459
763907866.0,7.076209e-08,0.4508279,-1.362669,-0.2341548
763908607.0,1.039519e-07,0.6299443,-1.282065,-0.1547774
763909416.0,1.814637e-07,0.7512287,-1.234012,-0.03545403
763910162.0,7.957229e-08,0.5432259,-1.356508,-0.06090991
763910904.0,6.565458e-08,0.4479145,-1.567847,-0.05906469
763911647.0,6.007616e-08,0.3788421,1.442753,0.04246824
763912459.0,6.402276e-08,0.4261638,1.392471,0.02411101
763913202.0,6.945762e-08,0.4457105,1.315417,0.04868642
763914012.0,8.643242e-08,0.5305789,1.272704,0.2039972
763914651.0,2.123998e-07,0.690206,1.334322,0.2507952
763915564.0,1.011512e-07,0.6008569,1.238106,0.106368
763916377.0,8.274151e-08,0.5379999,1.327739,0.01307916
763917120.0,7.460176e-08,0.42815,1.233956,-0.02139695
763917932.0,7.257623e-08,0.4887103,1.26412,-0.0872048
763918678.0,6.891499e-08,0.4770263,1.212629,-0.1001939
763919491.0,6.986528e-08,0.4614106,1.153425,-0.08760616
763920237.0,7.536406e-08,0.4325151,1.092619,-0.0954548
763921048.0,8.560644e-08,0.4248632,1.042761,0.03361519
763921859.0,8.423794e-08,0.4071054,1.059419,0.01343866
763922605.0,1.164137e-07,0.401484,1.243332,0.3421648
763923419.0,7.656365e-07,0.890298,-1.430728,0.2335615
763924163.0,4.111995e-07,0.8250037,-1.471222,0.1516877
763924908.0,1.437561e-07,0.5861744,1.429841,0.02934469
763925719.0,1.069089e-07,0.547144,1.245625,-0.04524588
763926462.0,1.215204e-07,0.5943305,1.194339,-0.04635563
763927204.0,1.229395e-07,0.6081243,1.121336,-0.08310072
763928012.0,1.516621e-07,0.600134,1.106665,-0.003289993
763928750.0,1.571294e-07,0.5810697,1.106193,-0.02534929
763929558.0,1.387541e-07,0.6023217,1.190778,-0.1115116
763930301.0,1.381939e-07,0.5862704,1.222462,-0.1183699
763931111.0,1.367042e-07,0.5978209,1.145734,-0.1185982
763931922.0,1.3718e-07,0.5883945,1.091507,-0.1320061
763932727.0,1.391133e-07,0.6284858,1.094885,-0.133469
