TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
188590849.0,9.524938e-09,0.8090611,-1.025604,0.02740102
188591247.0,9.494314e-09,0.8130843,-1.015777,0.03558599
188591713.0,9.147624e-09,0.796494,-1.015275,0.04357654
188592122.0,8.6146e-09,0.7802903,-1.016575,0.03879641
188592530.0,9.025758e-09,0.8022192,-1.015948,0.05106334
188592929.0,9.38342e-09,0.7910442,-1.026362,0.05263889
188593395.0,9.883502e-09,0.8012584,-1.050238,0.06272418
188593793.0,1.053617e-08,0.8020103,-1.046021,0.06435053
188594190.0,1.099545e-08,0.8215894,-1.03007,0.05421716
188594656.0,1.051132e-08,0.8186365,-1.029767,0.0538013
188595053.0,9.923356e-09,0.8203296,-1.024594,0.05426771
188595452.0,9.67139e-09,0.8298079,-1.016251,0.06173851
188595917.0,9.272052e-09,0.8115216,-1.011139,0.06026402
188596315.0,9.704316e-09,0.8145412,-1.01077,0.05917777
188596725.0,9.90337e-09,0.8212945,-1.009859,0.07307485
188597134.0,1.025931e-08,0.8174705,-1.008998,0.06523993
188597602.0,1.033741e-08,0.8106572,-0.9936532,0.06287648
188598001.0,1.130699e-08,0.8088101,-0.9873988,0.0822915
188598399.0,1.157372e-08,0.8111151,-0.9937054,0.09503518
188598864.0,1.184599e-08,0.8065259,-0.99339,0.09513556
188599268.0,1.232017e-08,0.8172336,-0.9976388,0.1085831
188599674.0,1.278877e-08,0.8152968,-0.9959232,0.09438572
188600072.0,1.303578e-08,0.8293484,-1.000965,0.08404808
188600536.0,1.274746e-08,0.8332098,-0.9827644,0.08233435
188600935.0,1.23751e-08,0.8217482,-0.9733722,0.06827577
188601340.0,1.261726e-08,0.8124523,-0.9889564,0.06637374
188601748.0,1.276362e-08,0.8257802,-0.9851714,0.07310983
188602213.0,1.221147e-08,0.8277824,-0.994529,0.08203352
188602611.0,1.153881e-08,0.8167793,-1.00172,0.07999566
188603008.0,1.223524e-08,0.8268273,-0.9779098,0.08674484
188603416.0,1.200908e-08,0.8208015,-0.9685974,0.07378952
188603884.0,1.177242e-08,0.8241143,-0.9570744,0.07602937
188604282.0,1.179118e-08,0.8230631,-0.9703598,0.07955866
188604680.0,1.267101e-08,0.8342642,-0.9691302,0.07202707
188605144.0,1.236068e-08,0.8323427,-0.9737796,0.07062508
188605546.0,1.229967e-08,0.8326926,-0.979817,0.06904716
188605955.0,1.297362e-08,0.8460262,-0.9756066,0.0653721
188606361.0,1.440009e-08,0.8593228,-0.962599,0.06136533
188606828.0,1.531566e-08,0.8643558,-0.9541142,0.06846929
188607237.0,1.496184e-08,0.868948,-0.9532968,0.07043709
188607645.0,1.456536e-08,0.8590708,-0.9493396,0.07430423
188608053.0,1.390577e-08,0.8584094,-0.944936,0.07883825
188608461.0,1.381335e-08,0.8435618,-0.9692372,0.08078392
188608929.0,1.372164e-08,0.8402504,-0.9780836,0.0887485
188609327.0,1.373393e-08,0.8321799,-0.992248,0.07092887
188609726.0,1.435223e-08,0.8436056,-0.9934428,0.06692413
188610191.0,1.518574e-08,0.8518358,-0.9969778,0.07118264
188610588.0,1.580398e-08,0.8547706,-0.9976718,0.07955124
188610985.0,1.604398e-08,0.85964,-0.9973728,0.08930182
188611391.0,1.760978e-08,0.8751172,-0.9936634,0.09000252
188611799.0,1.714483e-08,0.8676318,-0.991225,0.0904532
188612275.0,1.708924e-08,0.8715602,-0.9737866,0.08611972
188612674.0,1.63378e-08,0.863013,-0.9575672,0.07988828
188613072.0,1.637945e-08,0.8683148,-0.953501,0.0644261
188613536.0,1.542721e-08,0.8570368,-0.9656012,0.07329447
188613934.0,1.487556e-08,0.8439458,-0.9627596,0.07555366
188614339.0,1.436451e-08,0.838641,-0.9593372,0.06214118
188614747.0,1.496023e-08,0.8376761,-0.9757758,0.05735283
188615225.0,1.617839e-08,0.8512764,-0.9672164,0.06552981
188615635.0,1.700741e-08,0.8591142,-0.9624416,0.05997513
188616044.0,1.841028e-08,0.8680894,-0.9531686,0.05254196
188616453.0,1.936189e-08,0.8669644,-0.9324734,0.0670045
188616862.0,1.988536e-08,0.8729184,-0.9274546,0.06650942
188617271.0,1.953782e-08,0.8684444,-0.9293886,0.07379873
188617679.0,1.850015e-08,0.856256,-0.9497896,0.07924919
188618156.0,1.753132e-08,0.8550392,-0.9542072,0.08321987
188618561.0,1.72972e-08,0.8461162,-0.9739096,0.08492652
188618959.0,1.797612e-08,0.8481844,-0.9794976,0.08199655
188619357.0,1.78091e-08,0.853009,-0.9827032,0.07555062
188619821.0,1.729512e-08,0.8565912,-0.9652774,0.06525678
188620218.0,1.741638e-08,0.8539996,-0.9566088,0.06913849
188620615.0,1.802796e-08,0.8654832,-0.9440172,0.06176126
188621086.0,1.726019e-08,0.86378,-0.9412074,0.0611828
188621495.0,1.816299e-08,0.8677768,-0.9448418,0.05144512
188621904.0,1.900749e-08,0.8744708,-0.9472164,0.04746433
188622313.0,2.013066e-08,0.880247,-0.9608208,0.04634299
188622722.0,2.003506e-08,0.8830904,-0.9707534,0.04964309
188623187.0,2.071663e-08,0.8790826,-0.9858348,0.07204771
