TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
559201865.0,2.413685e-08,0.1273088,1.278472,0.1395816
559202951.0,2.659317e-08,0.1476883,1.22499,0.05865084
559203970.0,3.37844e-08,0.2212697,1.235881,-0.04654607
559204993.0,3.390522e-08,0.3448531,1.555197,0.02486353
559206017.0,3.661108e-08,0.491367,-1.378285,0.1386668
559207029.0,3.783892e-08,0.5537229,-1.297448,0.128755
559208097.0,4.531774e-08,0.6152127,-1.26308,0.04365356
559209168.0,2.831833e-08,0.4122549,-1.278549,0.0852408
559210169.0,2.713604e-08,0.3540233,-1.329076,0.01993132
559211174.0,2.975295e-08,0.3171827,-1.374714,-0.1042505
559212182.0,3.907057e-08,0.3710063,-1.393318,-0.3583816
559213253.0,3.748209e-08,0.3654264,-1.405464,-0.256942
559214326.0,3.509815e-08,0.4082453,-1.464266,-0.1645308
559215333.0,4.33565e-08,0.4615329,-1.451525,-0.1922067
559216406.0,3.03254e-08,0.4224479,-1.266891,-0.01477116
559217410.0,3.156053e-08,0.4606903,-1.217206,0.0860036
559218480.0,3.422123e-08,0.4723507,-1.215914,0.08017379
559219481.0,3.283754e-08,0.4265684,-1.304929,0.03123571
559220483.0,3.276238e-08,0.4173597,-1.392618,-0.1316215
559221551.0,3.982696e-08,0.4647948,-1.364211,-0.2906326
559222623.0,7.541705e-08,0.608778,-1.023092,-0.4113663
559223625.0,3.849241e-08,0.4213358,-1.370518,-0.201419
559224701.0,3.733391e-08,0.4522364,-1.41883,-0.2168569
559225708.0,3.81884e-08,0.4720688,-1.422421,-0.2626552
559226781.0,4.318495e-08,0.4327508,-1.434957,-0.2709905
559227786.0,5.056474e-08,0.436933,-1.51373,-0.1967921
559228856.0,9.50965e-08,0.6380536,1.486376,-0.1307724
559229860.0,6.202395e-08,0.5938639,-1.414691,-0.3292812
559230929.0,8.09405e-08,0.6698384,-1.359604,-0.3733952
559232000.0,1.879246e-07,0.7409522,-1.304028,-0.4005521
559233001.0,6.51988e-08,0.5756565,-1.264616,-0.3375376
559234071.0,6.369845e-08,0.5707847,-1.216176,-0.3490052
559235075.0,6.284604e-08,0.5265174,-1.222883,-0.3733067
559236144.0,7.234477e-08,0.5067454,-1.173546,-0.3781684
559237150.0,9.21517e-08,0.512472,-1.131011,-0.3614339
559238226.0,3.478268e-07,0.8090117,-1.376276,-0.2422202
559239199.0,1.986444e-07,0.7399944,-1.045209,-0.3920587
559240275.0,1.02004e-06,0.9148892,-1.050624,-0.3570147
559241354.0,2.481716e-07,0.7917254,-1.000457,-0.3664047
559242362.0,1.502188e-07,0.6746041,-1.063242,-0.3558793
559243371.0,1.366686e-07,0.631724,-1.059922,-0.3804636
559244448.0,1.33368e-07,0.6078929,-0.9975516,-0.3677991
559245521.0,1.554317e-07,0.6118953,-0.8818836,-0.387424
559246594.0,2.276062e-07,0.6930639,-0.8153831,-0.4031809
559247666.0,4.275894e-07,0.7812168,-0.7830519,-0.4549295
559248670.0,3.816533e-06,0.9141028,-0.9052216,-0.5033132
559249707.0,6.255727e-07,0.8193008,-0.9326016,-0.4766451
559250781.0,4.466543e-07,0.7537924,-0.8818766,-0.4499215
559251853.0,3.774019e-07,0.7251737,-0.857306,-0.4376219
559252860.0,3.028564e-07,0.6411534,-0.8069569,-0.4059344
559253901.0,2.504331e-07,0.507165,-0.7574107,-0.4120816
559254910.0,2.307085e-07,0.4314212,-0.57012,-0.4855854
559255987.0,2.579104e-07,0.4951907,-0.2924875,-0.5385692
559256996.0,3.387033e-07,0.6141791,-0.1570293,-0.5000406
559257974.0,1.762796e-07,0.747817,-0.1300037,-0.5249069
559259051.0,6.300569e-07,0.8184385,-0.1316062,-0.5348119
559260061.0,9.349608e-07,0.868658,-0.1185455,-0.5349301
559261176.0,1.617833e-06,0.8826904,-0.1231176,-0.5499739
559262186.0,4.951695e-06,0.912005,-0.1023389,-0.5769356
559263163.0,0.0001777284,0.7753402,-0.06353306,-0.2839027
559264273.0,1.839787e-06,0.9058716,-0.008037322,-0.5719646
559278179.0,2.463951e-08,0.1399729,1.245712,0.06869349
559279254.0,2.898467e-08,0.1978771,1.116985,-0.02456913
559280266.0,3.000523e-08,0.2223202,1.464287,-0.05731011
559281342.0,3.591586e-08,0.4025161,-1.517186,0.01241942
559282352.0,3.680471e-08,0.5012602,-1.336938,0.1590802
559283430.0,3.924651e-08,0.5632531,-1.266258,0.12086
559284439.0,4.028335e-08,0.5810184,-1.223914,0.06552181
559285512.0,2.669032e-08,0.3628065,-1.30457,0.1214419
559286521.0,2.664874e-08,0.2984998,-1.350325,0.06314966
559287535.0,2.997023e-08,0.2851628,-1.444458,-0.1165838
559288614.0,4.339435e-08,0.356967,-1.206973,-0.5125631
559289627.0,3.27527e-08,0.3539738,-1.437769,-0.1371294
559290706.0,3.921057e-08,0.4504542,-1.511258,-0.1398502
559291717.0,3.636276e-08,0.4276218,-1.411502,-0.07802248
559292729.0,2.933312e-08,0.4196808,-1.26823,0.0200753
559293810.0,3.091918e-08,0.4340564,-1.225666,0.07176163
559294817.0,3.550458e-08,0.4558036,-1.177921,0.1155427
559295891.0,3.059439e-08,0.3993488,-1.338647,0.01566097
559296898.0,3.356699e-08,0.4270229,-1.420051,-0.1800782
559297972.0,4.311576e-08,0.4994814,-1.413222,-0.3380471
559298979.0,6.729386e-08,0.5734746,-1.136373,-0.4458986
559300055.0,3.811246e-08,0.4300928,-1.418512,-0.1969944
559301065.0,3.650391e-08,0.4474795,-1.395187,-0.2410067
559302072.0,3.754246e-08,0.4591498,-1.452798,-0.2727048
559303149.0,4.374076e-08,0.4263398,-1.484515,-0.2568385
559304160.0,5.849534e-08,0.4700376,1.506001,-0.1251234
559305236.0,6.802566e-08,0.5691582,-1.552873,-0.2120801
559306312.0,6.405892e-08,0.6104598,-1.423909,-0.3430786
559307319.0,8.929754e-08,0.693479,-1.367638,-0.4054971
559308328.0,9.597758e-08,0.6825639,-1.283122,-0.3825212
