TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
721759838.0,3.380832e-08,0.5719059,1.531914,-0.01919922
721760640.0,3.884841e-08,0.6205166,1.514112,-0.06713466
721761442.0,3.937518e-08,0.6424393,1.553471,-0.006219498
721762177.0,3.97522e-08,0.6587386,1.55596,-0.04589444
721762980.0,4.105735e-08,0.6515711,1.483997,-0.06989654
721763716.0,4.850186e-08,0.7099942,1.513372,-0.05049892
721764518.0,5.339964e-08,0.7193453,1.538935,-0.04992601
721765254.0,5.960819e-08,0.7475494,1.56949,-0.006061339
721766059.0,6.73627e-08,0.7574615,1.541838,-0.02451828
721766797.0,9.35869e-08,0.8252912,1.563978,0.01671795
721767602.0,1.093858e-07,0.85186,1.568239,-0.006757164
721768340.0,1.495092e-07,0.8820822,-1.546933,-0.04244226
721769078.0,1.741277e-07,0.8999116,-1.548853,-0.03061825
721769883.0,2.017957e-07,0.9047742,1.555997,-0.05428214
721770621.0,2.764801e-07,0.9168142,-1.50936,-0.05074943
721771426.0,8.660548e-08,0.8029309,-1.555915,-0.05127992
721772166.0,5.682322e-08,0.7127257,-1.53864,-0.03151986
721772973.0,4.954822e-08,0.6741081,-1.546783,-0.03527297
721773781.0,4.557721e-08,0.62569,-1.522329,-0.0656571
721774587.0,4.623328e-08,0.6202051,-1.554258,-0.04133312
721775328.0,4.770347e-08,0.5815175,-1.532157,-0.05012026
721776137.0,5.054071e-08,0.4733324,-1.536358,-0.03410864
721776944.0,6.741561e-08,0.1402981,-1.0703,0.1730343
721777682.0,9.541188e-08,0.2222112,-0.5422813,0.3403044
721778486.0,5.772674e-08,0.4997291,-1.535921,0.07500683
721779226.0,5.375167e-08,0.5710529,-1.541984,0.03871671
721780035.0,5.372691e-08,0.5963102,-1.520921,0.03702134
721780840.0,5.512217e-08,0.6511974,-1.565842,0.007589464
721781580.0,5.509166e-08,0.6398898,1.537525,-0.005362825
721782388.0,5.141254e-08,0.6494731,1.561041,0.0002437741
721783128.0,5.361464e-08,0.6426509,-1.536209,-0.01193255
721783934.0,6.035328e-08,0.7128461,-1.539007,0.01830304
721784741.0,6.514174e-08,0.7197765,-1.537181,-0.0004232538
721785482.0,8.232997e-08,0.7654016,-1.553966,0.05429312
721786291.0,1.379125e-07,0.8524326,-1.524258,0.08393994
721786931.0,2.702031e-07,0.958384,-1.516568,0.1340632
721787838.0,9.300916e-08,0.8106919,-1.545977,0.01260623
721788647.0,7.018612e-08,0.7472329,-1.56009,-0.02613912
721789389.0,6.36781e-08,0.7286467,-1.548,0.005318188
721790133.0,6.962047e-08,0.7563801,-1.559532,0.01203992
721790940.0,7.909024e-08,0.7797292,1.562205,-0.02552716
721791680.0,9.362786e-08,0.7959304,1.552239,0.02934881
721792490.0,1.787822e-07,0.8691798,1.484057,0.07656274
721793234.0,1.067274e-07,0.7907737,1.527246,0.0464663
721794038.0,9.301156e-08,0.7732629,-1.557592,0.01582366
721794780.0,7.537004e-08,0.7408706,1.570261,0.05225586
721795521.0,7.84769e-08,0.755118,1.569104,-0.00836399
721796330.0,7.363728e-08,0.7502277,-1.557918,0.01774453
721797070.0,6.902505e-08,0.7110152,-1.567379,0.003152648
721797878.0,7.213388e-08,0.7101858,-1.565832,-0.02792637
721798620.0,7.660389e-08,0.7007557,1.549057,-0.02905141
721799429.0,7.446924e-08,0.701987,1.555369,-0.004726618
721800170.0,1.011164e-07,0.7419606,1.512043,0.01338726
721800878.0,4.692742e-07,0.9123286,1.490723,0.06059421
721801720.0,4.295874e-07,0.929491,1.544258,0.005267752
721802528.0,7.31839e-08,0.8610552,-1.554878,0.0004282237
721803269.0,1.227144e-07,0.7946412,1.565565,-0.009695726
721804075.0,1.459747e-07,0.8007027,1.563069,-0.00127523
721804814.0,1.506489e-07,0.8204832,1.55188,0.01039916
721805553.0,1.784476e-07,0.8230334,1.533956,0.05540994
721806359.0,1.853704e-07,0.809169,1.556073,0.0309579
721807164.0,1.588716e-07,0.7924062,1.557953,0.01975208
721807902.0,1.600632e-07,0.7997886,1.57027,-0.01909829
721808709.0,1.593229e-07,0.7899468,1.556752,-0.01207519
721809448.0,1.489912e-07,0.7733569,1.556734,-0.03164796
721810254.0,1.497718e-07,0.7764142,1.549656,-0.01063368
721811060.0,1.466429e-07,0.756972,-1.559941,-0.03147863
721811797.0,1.525182e-07,0.7636052,1.55744,-0.02711951
721812600.0,1.591089e-07,0.7523075,1.550858,-0.06301738
721813402.0,1.489777e-07,0.7314776,-1.569828,-0.04599798
721814138.0,1.834815e-07,0.7384374,1.53704,-0.03200287
721815008.0,7.977604e-07,0.8752602,1.518234,-0.1346734
721815644.0,3.785006e-06,0.8949656,1.489379,-0.08837822
721816514.0,3.461279e-07,0.8337288,-1.562681,-0.02583465
721817317.0,2.852999e-07,0.7896655,1.547809,-0.04467627
721818055.0,3.296859e-07,0.8452982,-1.563647,-0.03260932
721818859.0,4.725424e-07,0.883469,1.556672,-0.02340193
721819630.0,5.986294e-07,0.920487,1.565659,-0.03185488
721820398.0,3.337973e-07,0.8546082,-1.565108,-0.03008152
721821202.0,2.862981e-07,0.8463526,1.56848,-0.01902241
721822008.0,2.682817e-07,0.8293416,1.55837,0.01158614
721822811.0,2.788694e-07,0.8265767,-1.566088,-0.02492514
721823551.0,2.722625e-07,0.8010013,1.567446,-0.006601811
721824356.0,2.892172e-07,0.8284486,-1.563571,-0.01146153
721825094.0,2.980196e-07,0.8291879,1.569457,-0.02835827
721825898.0,2.683391e-07,0.7918408,-1.55914,-0.02238935
721826635.0,3.071882e-07,0.7757848,1.533493,-0.01974482
721827437.0,3.434955e-07,0.7962121,1.556629,-0.05161337
721828173.0,4.290782e-07,0.7907496,1.554567,-0.07337689
721828876.0,1.400501e-06,0.8085587,-1.476887,-0.07845142
721829747.0,1.040933e-06,0.8477566,-1.550522,-0.113298
721830485.0,9.375156e-06,0.8104261,-1.555221,-0.05482568
721831225.0,8.359108e-06,1.00551,-1.562063,-0.0858024
721832031.0,2.344886e-06,0.938341,1.558691,-0.04342627
721832935.0,1.26396e-06,0.8920626,1.559434,-0.04423585
721833640.0,8.62494e-07,0.8883556,1.566566,-0.00963176
721834449.0,6.733881e-07,0.8463964,1.570037,-0.03527762
721835189.0,5.319886e-07,0.8205717,1.557548,-0.03459664
721835925.0,4.59997e-07,0.8190329,1.560906,-0.02643479
721836765.0,4.180411e-07,0.7743432,1.566172,-0.03747852
721837507.0,3.819106e-07,0.7686847,1.552442,-0.04972911
721838314.0,3.704187e-07,0.7479015,1.568197,-0.0260084
721839121.0,3.493919e-07,0.703327,1.5202,0.01981412
721839926.0,3.767302e-07,0.7285291,1.544777,0.0002433875
721840665.0,3.718405e-07,0.7561889,1.52769,-0.001465383
721841473.0,3.747032e-07,0.7697125,1.539276,0.0005104019
721842279.0,3.999548e-07,0.7618613,1.512974,-0.0239027
721843017.0,4.6466e-07,0.7771969,1.54159,-0.0005548202
721843823.0,4.796349e-07,0.7862938,1.543396,-0.01714815
721844596.0,8.820666e-07,0.872185,1.569579,-0.001893323
721845335.0,1.360068e-06,0.9188542,1.544578,-0.005458309
721846140.0,5.397539e-07,0.8236298,1.521262,-0.01063778
721846877.0,6.06118e-07,0.8252468,1.506767,-0.01405784
721847684.0,7.244885e-07,0.875789,1.538366,-0.02803823
721848422.0,9.443782e-07,0.8976496,1.525044,-0.04277565
721849194.0,1.703925e-06,0.942977,-1.555357,0.005663489
721850002.0,2.385785e-06,0.9394294,1.565317,-0.02954532
721850811.0,6.032946e-06,0.9598142,-1.534923,0.00591773
721851617.0,0.0001336319,0.6065721,1.53951,-0.01327444
721852357.0,5.513071e-05,0.962343,-1.550184,-0.03553496
721853197.0,2.780553e-06,0.933144,1.562958,-0.02706585
721866999.0,4.435135e-08,0.6390713,-1.558648,-0.0283958
721867808.0,4.278148e-08,0.6616928,1.562488,-0.008570004
721868548.0,4.842108e-08,0.6671229,1.543977,-0.03728886
721869357.0,4.705975e-08,0.6573658,1.520219,-0.06742334
721870098.0,5.414602e-08,0.6986059,1.523995,-0.05146706
721870840.0,5.590038e-08,0.707657,1.55731,-0.0408364
721871647.0,7.388234e-08,0.7696158,1.569567,-0.005011698
721872455.0,7.767663e-08,0.7874961,-1.56838,-0.0370462
721873263.0,1.060453e-07,0.8292266,1.561305,0.0002164752
721874004.0,1.374397e-07,0.8682542,1.563817,-0.000405159
721874744.0,1.49468e-07,0.8683508,-1.546637,-0.04881014
721875618.0,1.986579e-07,0.90482,-1.553847,-0.0398424
721876359.0,3.228087e-07,0.932714,-1.501422,-0.01013901
721876998.0,6.416373e-07,0.9062138,1.560093,-0.03671917
721877971.0,5.200077e-08,0.8531684,-1.570332,-0.09802316
721878709.0,6.287151e-08,0.6865163,-1.543198,-0.04291127
721879516.0,5.623759e-08,0.630085,-1.540388,0.003726299
721880320.0,5.0488e-08,0.6373348,-1.549708,-0.03875315
721881058.0,5.142457e-08,0.5937531,-1.567202,-0.01162917
721881861.0,5.228052e-08,0.579297,-1.526979,-0.004551471
