TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
187525085.0,1.177396e-08,0.8868482,-1.561237,-0.04056112
187525491.0,1.165708e-08,0.8823262,-1.568999,-0.0301541
187525898.0,1.144424e-08,0.8804818,1.565671,-0.02602571
187526373.0,1.073123e-08,0.8749074,1.555776,-0.01551146
187526780.0,1.111749e-08,0.8845748,1.549198,-0.003963497
187527186.0,1.175436e-08,0.8895974,1.539925,0.006146337
187527592.0,1.281276e-08,0.9030308,1.532744,0.004545692
187527998.0,1.331962e-08,0.904745,1.53725,0.002832155
187528472.0,1.360592e-08,0.9062608,1.558178,0.001318434
187528879.0,1.286297e-08,0.9039738,1.562039,-0.004378828
187529283.0,1.205512e-08,0.8910812,-1.56968,-0.01258135
187529689.0,1.174032e-08,0.8867452,-1.562274,-0.01433573
187530165.0,1.124935e-08,0.8822616,-1.568227,-0.02116418
187530570.0,1.184042e-08,0.8828506,1.566082,-0.01805431
187530977.0,1.203533e-08,0.8829824,1.560378,-0.01153588
187531382.0,1.265808e-08,0.881093,1.557703,-0.0103486
187531789.0,1.258422e-08,0.8890508,1.559576,-0.004047394
187532194.0,1.338372e-08,0.8935932,1.559616,0.008220525
187532669.0,1.403067e-08,0.9009904,1.554861,0.01905107
187533076.0,1.448034e-08,0.900477,1.557244,0.01516605
187533483.0,1.494861e-08,0.8960556,1.545583,0.01749175
187533889.0,1.541564e-08,0.8992074,1.546687,0.01218079
187534297.0,1.566493e-08,0.9068342,1.553573,0.01198559
187534771.0,1.49757e-08,0.9010302,1.562612,-0.0008301793
187535177.0,1.453561e-08,0.9011026,1.565835,0.001432801
187535582.0,1.469682e-08,0.9049372,1.567363,0.0025786
187535988.0,1.493597e-08,0.9014536,1.567367,0.009102648
187536462.0,1.475495e-08,0.9049834,1.563481,0.001161424
187536868.0,1.39765e-08,0.8942438,1.556996,0.009462082
187537274.0,1.454368e-08,0.9021688,1.556026,0.01751701
187537679.0,1.406022e-08,0.9011092,1.553068,0.01991709
187538085.0,1.378467e-08,0.89594,1.557452,0.01463783
187538491.0,1.38688e-08,0.9038956,1.556608,0.006357624
187538964.0,1.489304e-08,0.9026992,1.564574,-0.0003331953
