TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1168671928.0,8.079291e-08,0.7745475,-1.508841,-0.5832507
-1168671525.0,7.910934e-08,0.7570572,-1.506187,-0.5878771
-1168671057.0,8.493306e-08,0.7596017,-1.503998,-0.5723083
-1168670654.0,9.060718e-08,0.7800623,-1.496058,-0.5859702
-1168670252.0,9.370056e-08,0.7892012,-1.51174,-0.5870998
-1168669783.0,9.380748e-08,0.7875213,-1.517158,-0.5911689
-1168669378.0,1.026047e-07,0.8075776,-1.507173,-0.583751
-1168668973.0,1.035367e-07,0.8247618,-1.505456,-0.5796163
-1168668568.0,1.039107e-07,0.814371,-1.494711,-0.5608672
-1168668098.0,1.039316e-07,0.8068062,-1.510255,-0.5454055
-1168667697.0,1.046227e-07,0.8022529,-1.493294,-0.5507975
-1168667295.0,1.021173e-07,0.8026175,-1.5055,-0.5525317
-1168666893.0,1.019057e-07,0.7970708,-1.510842,-0.586393
-1168666425.0,1.070879e-07,0.8179899,-1.528843,-0.6155977
-1168666022.0,1.149594e-07,0.8297082,-1.496407,-0.6252173
-1168665618.0,1.246424e-07,0.8405978,-1.514931,-0.611358
-1168665215.0,1.342542e-07,0.8374939,-1.544539,-0.5939307
-1168664879.0,1.434359e-07,0.8391198,-1.53286,-0.5679369
-1168664377.0,1.445375e-07,0.8463202,-1.541952,-0.5891304
-1168663908.0,1.578106e-07,0.853212,1.563376,-0.5784736
-1168663504.0,1.729449e-07,0.8611844,-1.557139,-0.5628501
-1168663101.0,1.804068e-07,0.8770126,-1.547883,-0.5680145
-1168662696.0,1.953677e-07,0.8770298,-1.527213,-0.5690673
-1168662223.0,1.994078e-07,0.8836358,-1.509672,-0.5659951
-1168661817.0,1.928641e-07,0.8757906,-1.513883,-0.5643342
-1168661413.0,1.961341e-07,0.8716474,-1.529355,-0.5780436
-1168661011.0,1.848101e-07,0.8638598,-1.526533,-0.5700575
-1168660541.0,1.91063e-07,0.869133,-1.50271,-0.5697676
-1168660138.0,2.032016e-07,0.8736982,-1.503166,-0.562526
-1168659736.0,2.170418e-07,0.8820222,-1.514509,-0.5559492
-1168659265.0,2.158146e-07,0.8835414,-1.498376,-0.551105
-1168658862.0,2.246031e-07,0.88619,-1.503486,-0.5447697
-1168658459.0,2.304016e-07,0.8863844,-1.515527,-0.5456209
-1168658057.0,2.239263e-07,0.8847954,-1.520979,-0.5459785
-1168657587.0,2.123051e-07,0.8764528,-1.501872,-0.55333
-1168657184.0,2.082918e-07,0.876538,-1.508419,-0.5559382
-1168656780.0,1.886689e-07,0.8692072,-1.52541,-0.5668583
-1168656377.0,1.925152e-07,0.8664094,-1.521344,-0.5693795
-1168655973.0,1.817514e-07,0.8598568,-1.505262,-0.5635261
-1168655502.0,1.604718e-07,0.8429742,-1.489953,-0.5755331
-1168655097.0,1.57092e-07,0.837593,-1.477279,-0.5759338
-1168654694.0,1.56737e-07,0.8355225,-1.447976,-0.5982903
-1168654291.0,1.509882e-07,0.8284804,-1.403981,-0.6040365
-1168653821.0,1.468947e-07,0.8207574,-1.392494,-0.6131988
-1168653417.0,1.4971e-07,0.8218742,-1.408503,-0.6089446
-1168653013.0,1.412646e-07,0.8121308,-1.432324,-0.6112468
-1168652608.0,1.422351e-07,0.814112,-1.370135,-0.6120897
-1168652135.0,1.490728e-07,0.8185468,-1.401079,-0.6032068
-1168651731.0,1.478458e-07,0.8145873,-1.386618,-0.5919245
-1168651328.0,1.487033e-07,0.8063676,-1.385436,-0.5913478
-1168650923.0,1.593417e-07,0.815931,-1.347221,-0.5934561
-1168650519.0,1.724024e-07,0.815345,-1.421018,-0.5937538
-1168650048.0,1.82982e-07,0.8157441,-1.404395,-0.5963227
-1168649644.0,1.979934e-07,0.8085622,-1.371397,-0.6017923
-1168649238.0,2.123798e-07,0.8126284,-1.370082,-0.5919038
-1168648768.0,2.080392e-07,0.8046526,-1.369943,-0.5868129
-1168648364.0,2.100538e-07,0.8064,-1.402902,-0.5943663
-1168647960.0,2.120608e-07,0.811508,-1.355386,-0.5769493
-1168647557.0,2.192346e-07,0.8120672,-1.352422,-0.5512754
-1168647152.0,2.247144e-07,0.8006121,-1.311868,-0.5419103
-1168646681.0,2.45827e-07,0.7752851,-1.337222,-0.5169078
-1168646277.0,2.457073e-07,0.7604792,-1.329419,-0.5119102
-1168645872.0,2.45599e-07,0.7344658,-1.349995,-0.5078425
-1168645469.0,2.403727e-07,0.7345536,-1.364022,-0.5214594
-1168645000.0,2.286868e-07,0.7453894,-1.412576,-0.5506383
-1168644598.0,2.16308e-07,0.7471675,-1.432469,-0.6007428
-1168644195.0,1.982393e-07,0.7626569,-1.466323,-0.6251692
-1168643792.0,1.957131e-07,0.7887788,-1.477317,-0.6451413
-1168643321.0,1.907681e-07,0.8112037,-1.468514,-0.6538806
-1168642918.0,1.91327e-07,0.8222916,-1.488508,-0.6450134
-1168642448.0,1.975337e-07,0.830527,-1.458286,-0.6433462
-1168641913.0,1.979204e-07,0.8254732,-1.470646,-0.6398843
-1168641510.0,2.023062e-07,0.8270754,-1.486519,-0.6420124
-1168641110.0,2.116044e-07,0.8411856,-1.497963,-0.6455244
-1168640640.0,2.110666e-07,0.8410782,-1.474453,-0.6560631
-1168640237.0,1.944541e-07,0.8220433,-1.474304,-0.6453816
-1168639835.0,1.934043e-07,0.8194265,-1.418901,-0.6611652
-1168639431.0,2.007216e-07,0.8277598,-1.409969,-0.6755209
-1168638961.0,2.114346e-07,0.8372417,-1.459171,-0.6735882
-1168638493.0,2.324092e-07,0.8475592,-1.440234,-0.6758562
